,text,emotion
35,"['benson', 'us', 'attention', 'uc', 'frankie', 'feel', 'like', 'forgotten', 'stepchild', 'let', 'ufounding', 'father', 'u', 'know', 'never', 'forget', 'nd', 'place']",-1
36,"['news', 'commuter', 'face', 'terrible', 'traffic', 'tuesday', 'shot', 'fatally', 'dc', 'shooting', 'hot', 'nats', 'lose', 'harper', 'call', 'fan']",-1
37,"['tweeted', 'attack', 'paris', 'january', 'charlie', 'hebdo', 'thing']",-1
38,"['authority', 'want']",-1
39,"['sooo', 'ure', 'telling', 'one', 'get', 'drunk', 'shit', 'cypress', 'game', 'tomorrow', 'talk', 'shit', 'cypress', 'kid']",-1
40,"['unless', 'got', 'throw', 'back', 'thursday', 'picture', 'michael', 'jackson', 'ut', 'give', 'fuck', 'faggot', 'picture']",-1
41,"['saw', 'father', 'march', 'martin', 'luther', 'king', 'see', 'w', 'eye']",1
42,"['ull', 'valley', 'meeting', 'tomorrow', 'anyone', 'wanna', 'quick', 'catchup']",1
43,"['kinda', 'work', 'sunday', 'im', 'gonna', 'miss', 'cowboy', 'game']",-1
44,"['five', 'week', 'intense', 'rehearsal', 'almost', 'complete', 'last', 'rehearsal', 'day', 'tomorrow', 'jbsa', 'cast', 'travel', 'singapore', 'take', 'bow']",1
45,"['chisora', 'rd', 'defence', 'done', 'owns', 'belt', 'outright', 'move', 'class']",1
46,"['blow', 'lion', 'joel', 'patfulls', 'season', 'breaking', 'hand', 'sundays', 'loss', 'adelaide', 'surgery', 'wed', 'morn']",-1
47,"['ure', 'accustomed', 'th', 'grade', 'antiintellectualism', 'fox', 'conservative', 'radio', 'must', 'jarring']",-1
48,"['aint', 'nowhere', 'usual', 'hes', 'fragile', 'tony', 'romo', 'wrs']",-1
49,"['right', 'man', 'u', 'senator', 'sound', 'like', 'annoying', 'kid', 'th', 'grade', 'home', 'room']",-1
50,"['november', 'th', 'constitution', 'hall', 'idk', 'guess', 'us', 'lolol']",1
51,"['hard', 'see', 'zayn', 'bc', 'look', 'like', 'sun']",1
52,"['really', 'suck', 'school', 'tomorrow', 'wouldve', 'able', 'see', 'shawn', 'tonight']",-1
53,"['july', 'rowdy', 'roddy', 'piper', 'giving', 'opinion', 'hulk', 'hogan', 'racist', 'comment', 'probably']",1
54,"['whilst', 'listening', 'dashboard', 'hangover', 'may', 'well', 'slit', 'wrist']",-1
55,"['could', 'go', 'point', 'party', 'cynically', 'want', 'immigration', 'place', 'like']",1
56,"['think', 'electoral', 'college', 'terminated', 'logic']",-1
57,"['beat', 'heat', 'taking', 'advantage', 'national', 'ice', 'cream', 'day', 'forget', 'go', 'july', 'st']",1
58,"['please', 'explain', 'support', 'monsanto']",-1
59,"['mother', 'medical', 'plan', 'included', 'abortion']",-1
60,"['till', 'time', 'america', 'electoral', 'college', 'fix', 'screw', 'historic', 'proportion']",-1
61,"['wa', 'absolutely', 'amazing', 'episode', 'monday', 'night', 'hail', 'brock', 'lesnar']",1
62,"['david', 'cameron', 'wa', 'college', 'wednesday', 'actual', 'fresh', 'hell']",1
63,"['awfully', 'quiet', 'regarding', 'white', 'supremacist', 'white', 'house', 'secretary', 'state', 'hopeful']",-1
64,"['official', 'v', 'part', 'deux', 'going', 'december', 'th', 'mgm', 'grand', 'vega']",1
65,"['may', 'please', 'show', 'rock', 'episode', 'cant', 'blieve', 'rock']",-1
66,"['advt', 'news', 'coming', 'sign', 'distribution', 'agreement', 'californias', 'largest', 'medical', 'marijuana', 'delivery', 'service']",-1
67,"['oh', 'blessed', 'shawn', 'still', 'hotter', 'sun', 'bless', 'rider', 'strong', 'first', 'noncartoon', 'tv', 'crush', 'mercy', 'fan', 'face']",1
68,"['ut', 'see', 'live', 'california', 'came', 'city', 'monday', 'local', 'radio', 'station', 'wa', 'giving']",-1
69,"['watched', 'naruto', 'since', 'wa', 'like', 'tomorrow', 'day', 'start', 'watching']",1
70,"['difference', 'wa', 'george', 'osborne', 'wa', 'mp', 'time', 'let', 'alone', 'someone', 'sat', 'house', 'lord']",-1
71,"['arrogant', 'rightist', 'authoritarian', 'pretend', 'liberal']",-1
72,"['swear', 'tomorrow', 'niner', 'fan', 'start', 'tweeting', 'kyle', 'williams', 'tomorrow', 'uc', 'best', 'believe', 'um', 'gonna', 'put', 'check']",-1
73,"['piece', 'mind', 'iron', 'maiden', 'wa', 'uk', 'album', 'chart', 'july']",1
74,"['mtv', 'commisions', 'new', 'series', 'hatching']",1
75,"['vega', 'sept', 'floyd', 'mayweather', 'undercard', 'make', 'sure']",1
76,"['updated', 'labor', 'day', 'weekend', 'schedule', 'foxboro', 'saturday', 'am', 'heated', 'flow', 'kerry', 'sunday', 'am']",1
77,"['prepares', 'nuclear', 'war', 'north', 'korea', 'repeat', 'post', 'vaultboypng']",-1
78,"['mancity', 'striker', 'aguero', 'dzeko', 'better', 'thrash', 'bolton', 'tomorrow', 'night']",1
79,"['friday', 'time', 'thank', 'card', 'thank', 'jimmy', 'fallon', 'joke', 'vermonts', 'governor', 'election']",1
80,"['wa', 'one', 'know', 'came', 'milan', 'nd', 'may']",-1
81,"['damn', 'foo', 'fighter', 'still', 'news', 'feed', 'nd', 'night', 'row', 'go', 'bed', 'song', 'head', 'loop', 'hr']",-1
82,"['watching', 'jurassic', 'world', 'literally', 'th', 'time', 'chris', 'pratt']",1
83,"['chuck', 'norris', 'doe', 'sunday', 'new', 'york', 'time', 'crossword', 'puzzle', 'ink']",1
84,"['roll', 'friend', 'tues', 'lunch', 'pizza', 'rolling', 'stone', 'italian', 'sausage', 'mushroom', 'north', 'south', 'slice', 'east', 'buffet']",1
85,"['go', 'romo', 'peyton', 'got', 'round', 'think', 'wa', 'drafting', 'elementary', 'child']",1
86,"['picture', 'say', 'britain', 'stuffed', 'literally', 'muslim', 'british', 'pll', 'become', 'nd', 'class', 'citizen']",-1
87,"['rugby', 'leader', 'also', 'go']",1
88,"['may', 'wednesday', 'labor', 'day', 'holiday', 'monday', 'feel', 'like', 'tuesdayat', 'least', 'story']",1
89,"['im', 'little', 'late', 'piece', 'excellent', 'without', 'illusion', 'via']",1
90,"['game', 'stretched', 'hrs', 'murray', 'break', 'st', 'time', 'rd', 'set', 'serve', 'match', 'point']",1
91,"['know', 'hat', 'yai', 'theres', 'access', 'security', 'may', 'people', 'knocking', 'door', 'late', 'night', 'offering', 'service']",-1
92,"['also', 'may', 'take', 'year', 'figure', 'song', 'reaching', 'john', 'cena', 'coopting', 'cant', 'feel', 'face', 'signature', 'tagline', 'stranger']",1
93,"['gucci', 'bag', 'subliminal', 'possession', 'april', 'balloon', 'dual', 'individualistic', 'confederacy', 'far', 'sl']",1
94,"['st', 'see', 'tayshaun', 'prince', 'ha', 'idea', 'nd', 'ask', 'know', 'rousey', 'wrestlin', 'bitch']",1
95,"['new', 'wish', 'time', 'meet', 'harry', 'liam', 'niall', 'louis', 'surgery', 'go', 'well']",1
96,"['great', 'noel', 'gallagher', 'hit', 'stage', 'st', 'paul', 'plenty', 'room', 'ure', 'th', 'row', 'center', 'plenty', 'room', 'pretty', 'fired']",1
97,"['angela', 'merkel', 'expected', 'go', 'see', 'tristan', 'isolde', 'bayreuth', 'want', 'job']",1
98,"['john', 'fox', 'kicking', 'field', 'goal', 'th', 'negative', 'guy', 'learned', 'anything', 'rd', 'quarter', 'keep']",1
99,"['hello', 'hear', 'stinking', 'working', 'class', 'rioting', 'london', 'last', 'night', 'see', 'im', 'italy', 'bloody', 'rif', 'rafhear', 'hear']",-1
100,"['wa', 'favourite', 'leftist', 'socialist', 'upon', 'time', 'amusing', 'see', 'boot', 'right', 'side']",-1
101,"['seattles', 'best', 'iron', 'maiden', 'tribute', 'band', 'maiden', 'seattle', 'play', 'blue', 'moon', 'august', 'th', 'schudge']",1
102,"['eugene', 'planning', 'going', 'lcc', 'starting', 'winter', 'term', 'jan']",1
103,"['egypt', 'reject', 'm', 'natural', 'gas', 'deal', 'israel', 'arutz', 'sheva', 'middle', 'east', 'fri', 'dec', 'gmtegy']",-1
104,"['david', 'uk', 'bookie', 'got', 'penciled', 'vitali', 'th', 'december', 'know', 'something', 'ut']",1
105,"['said', 'immediately', 'fight', 'saturday', 'behind', 'rousey', 'point', 'envy']",1
106,"['remember', 'hillary', 'denied', 'server', 'existed', 'ever', 'day', 'liar', 'president', 'like', 'obama', 'country', 'survive']",-1
107,"['briana', 'draking', 'ivan', 'good']",1
108,"['ha', 'anyone', 'ever', 'seen', 'iron', 'maidens', 'bruce', 'dickinson', 'together', 'room']",1
109,"['cmon', 'mod', 'make', 'game', 'better', 'recent', 'case', 'fix', 'ff', 'type', 'dark', 'soul', 'toz', 'ffxiii']",-1
110,"['need', 'chill', 'ut', 'wait', 'unleash', 'aggression', 'black', 'dahlia', 'murder', 'tomorrow']",-1
111,"['going', 'metlife', 'tomorrow', 'see', 'boy', 'weird', 'feeling']",1
112,"['going', 'wrong', 'armin', 'van', 'buuren', 'live', 'day', 'n', 'love', 'tomorrow', 'matter', 'said', 'done', 'even', 'going', 'wrong']",1
113,"['woman', 'praise', 'fidel', 'castro', 'ha', 'absolutely', 'ground', 'speak', 'human', 'right', 'violation', 'period']",-1
114,"['think', 'may', 'made', 'error', 'focussed', 'harper', 'forgetting', 'trudeau', 'leading', 'poll']",1
115,"['real', 'madrids', 'goalkeeper', 'keylor', 'navas', 'sat', 'private', 'jet', 'hour', 'waited', 'see']",1
116,"['thing', 'scarier', 'kanye', 'west', 'running', 'president', 'theres', 'slight', 'chance', 'kim', 'kardashian', 'may', 'first', 'lady']",-1
117,"['one', 'keshas', 'leaked', 'track', 'may', 'actually', 'song', 'warning', 'relationship', 'dr', 'luke']",1
118,"['tomorrow', 'see', 'sharknado']",1
119,"['another', 'pathetic', 'nazi', 'got', 'problem', 'leave']",-1
120,"['nicki', 'wrote', 'everything', 'drake', 'emotion', 'soft', 'nigga', 'cry', 'cause', 'st', 'line', 'dad', 'meek']",-1
121,"['never', 'knew', 'moebius', 'though', 'looked', 'like', 'cool', 'artist', 'great', 'artist', 'always', 'die', 'march']",-1
122,"['skybet', 'expect', 'atletico', 'madrid', 'lead', 'chase', 'peter', 'cech', 'keeper', 'still', 'want', 'leave', 'january']",1
123,"['surprised', 'prozionist', 'conspiracy', 'nut', 'aaron', 'weisburd', 'internet', 'haganah', 'isnt', 'behind', 'neomcarthyite', 'blacklist']",-1
124,"['said', 'wa', 'really', 'obvious', 'happens', 'rumour', 'mill', 'one', 'side', 'mclaren', 'obvious', 'thought', 'may', 'go', 'back']",-1
125,"['may', 'agree', 'gay', 'marriage', 'ha', 'married', 'time', 'yet', 'ha', 'right', 'tell', 'someone', 'marry', 'huh', 'stay', 'married', 'st']",-1
126,"['boko', 'haram', 'kill', 'borno', 'dead', 'night', 'sunday', 'band', 'suspected', 'member', 'sect', 'kill']",-1
127,"['went', 'dunkin', 'donut', 'st', 'time']",1
128,"['welcome', 'back', 'david', 'wright', 'screw', 'david', 'wright', 'return', 'mets', 'monday', 'philly', 'immed']",1
129,"['getting', 'sick', 'right', 'ucla', 'football', 'game', 'saturday']",-1
130,"['google', 'may', 'cracked', 'promise', 'follow', 'u', 'well', 'follow', 'back']",1
131,"['dirty', 'muslim', 'educated', 'water', 'people', 'started', 'bathing']",-1
132,"['fuck', 'next', 'fight', 'floyd', 'mayweather', 'got', 'next', 'saturday', 'night', 'going', 'weak', 'hell']",-1
133,"['donald', 'trump', 'hiring', 'mike', 'pences', 'personnel', 'friend', 'cabinet']",-1
134,"['liked', 'video', 'bernie', 'sander', 'late', 'show', 'stephen', 'colbert', 'september', 'th']",1
135,"['government', 'chose', 'important', 'st', 'pic', 'assembled', 'tallied', 'choice', 'mi']",1
136,"['im', 'sitting', 'bench', 'alone', 'campus', 'sun', 'listening', 'bob', 'marley', 'wonderful']",1
137,"['wa', 'start', 'expect', 'tsunami', 'bbc', 'bullshit', 'corbyn', 'win', 'saturday']",-1
138,"['freaking', 'view', 'oh', 'scenery', 'must', 'really', 'nice', 'lol', 'congrats', 'u', 'beautiful', 'ricky', 'dese']",1
139,"['ghost', 'rider', 'spirit', 'vengeance', 'uc', 'may', 'enough', 'nonsense', 'satisfy', 'stathamquotient']",-1
140,"['need', 'see', 'justin', 'tomorrow', 'today', 'show', 'cant', 'skip', 'class']",-1
141,"['may', 'get', 'see', 'digi', 'fest', 'super', 'hyped']",1
142,"['metropcs', 'first', 'market', 'g', 'rich', 'communication', 'service', 'metropcs', 'may', 'largest', 'wireless', 'carrier']",-1
143,"['many', 'criminal', 'believe', 'say', 'true', 'could', 'pas', 'lie']",-1
144,"['stuck', 'office', 'tomorrow', 'saffers', 'missing', 'abs', 'v', 'tonga', 'try', 'streaming', 'alternative', 'rugby', 'commentary', 'arc']",-1
145,"['drafted', 'th', 'grabbed', 'lynch', 'murray', 'fell', 'nd', 'round', 'pretty', 'far', 'snake']",1
146,"['know', 'eastern', 'siege', 'way', 'outhttps']",-1
147,"['may', 'meat', 'loaf', 'ted', 'nugent', 'uc', 'rolling', 'tonight', 'unuff', 'said']",1
148,"['nancy', 'pelosi', 'work']",1
149,"['around', 'molotov', 'cocktail', 'cause', 'aircraft', 'operating', 'friend', 'evacuated']",-1
150,"['bos', 'confirming', 'vettel', 'released', 'th', 'november', 'thus', 'missing', 'twoday', 'test', 'november', 'th', 'th']",1
151,"['renzo', 'wa', 'italys', 'st', 'pm', 'since', 'waranother', 'vote', 'immigration', 'pulling', 'europe', 'apart']",-1
152,"['interested', 'ill', 'talking', 'saturday', 'chelsea']",1
153,"['way', 'expect', 'touchdown', 'erbil', 'pm', 'est', 'today', 'via', 'istanbulill', 'live', 'stre']",1
154,"['apreciat', 'un', 'videoclip', 'pe', 'tesla', 'model', 'official', 'walkthrough', 'hd']",1
155,"['clearly', 'attempt', 'scare', 'people', 'people', 'supporting', 'gun', 'control']",-1
156,"['sat', 'explaining', 'meme', 'hungry', 'wa', 'looked', 'drove', 'past', 'dunkin', 'smiling']",1
157,"['people', 'support', 'man', 'nazisympathizers', 'explanation', 'altright', 'pc', 'way', 'say', 'neonazi']",-1
158,"['going', 'mph', 'woman', 'us', 'walk', 'around', 'chautauqua', 'community', 'house', 'mon', 'uc', 'nov']",1
159,"['chance', 'see', 'paul', 'mccartney', 'u', 'october', 'date']",1
160,"['funny', 'may', 'true', 'certainly', 'save', 'parent', 'batman']",-1
161,"['sandy', 'uc', 'ruined', 'chance', 'see', 'bruno', 'mar', 'monday', 'go', 'buck', 'wild']",-1
162,"['summer', 'may', 'going', 'dunkins', 'pumpkin', 'coming']",1
163,"['excited', 'margarita', 'day', 'tomorrow']",1
164,"['assigned', 'write', 'paper', 'tpp', 'presidentelect', 'going', 'approve', 'anyways']",-1
165,"['david', 'wright', 'went', 'two', 'single', 'run', 'scored', 'fridays', 'inning', 'loss', 'red', 'sox']",1
166,"['anti', 'trump', 'protest', 'spark', 'riot', 'portland']",-1
167,"['august', 'wisconsin', 'gov', 'scott', 'walker', 'seeking', 'reclaim', 'oxygen', 'donald', 'trump', 'ha', 'sucked', 'away']",-1
168,"['thinking', 'buying', 'mscd', 'oracle', 'database', 'exam', 'oracle', 'g', 'sql', 'nd', 'casteel', 'rea', 'via']",1
169,"['j', 'cole', 'verse', 'black', 'friday', 'wa', 'kinda', 'disappointing', 'kendrick', 'killed']",-1
170,"['sims', 'seems', 'borked', 'destiny', 'download', 'bottom', 'really', 'boring', 'shaft', 'batman', 'fuck', 'tuesday', 'fuck']",-1
171,"['lol', 'justin', 'verlander', 'drum', 'lion', 'halftime', 'show']",1
172,"['rumour', 'long', 'may', 'actually', 'first', 'nokia', 'android', 'phone']",1
173,"['thursday', 'yet', 'wanna', 'watch', 'tom', 'brady', 'fuck', 'somebody']",-1
174,"['charter', 'school', 'ceo', 'eva', 'moskowitz', 'mocked', 'protester', 'rallied', 'outside', 'home', 'ivanka', 'trumps', 'visit']",-1
175,"['happened', 'personally', 'want', 'thank', 'president', 'putin', 'wonder', 'stacked', 'cnn']",1
176,"['exporting', 'british', 'value', 'since', 'liberty', 'democracy', 'look', 'like']",1
177,"['chicago', 'cub', 'win', 'crazy', 'game', 'clinch', 'first', 'world', 'series', 'title', 'since']",1
178,"['forgotten', 'still', 'litigating', 'multiple', 'case', 'obama', 'admin', 'say', 'court', 'jurisdiction']",-1
179,"['ipoop', 'came', 'rd', 'gen', 'ijunk', 'long', 'ago', 'th', 'cuz', 'compete', 'samsung', 'asus', 'nexes']",-1
180,"['protecting', 'brand', 'trade', 'mark', 'red', 'bull', 'may']",1
181,"['cause', 'requires', 'abortion', 'even', 'though', 'idiot', 'refuse', 'understand']",-1
182,"['traded', 'portion', 'rotation', 'picked', 'fucking', 'shortstop', 'dumb', 'move', 'honestly', 'watch', 'walker', 'win', 'cy', 'young']",-1
183,"['may', 'talk', 'justin', 'bieber', 'unless', 'spoken', 'hold', 'minute']",1
184,"['final', 'show', 'pixel', 'antman', 'thursday', 'opening', 'wednesday', 'shaun', 'sheep', 'thursday', 'fantastic', 'four']",1
185,"['hillarys', 'aide', 'say', 'alot', 'thing', 'except', 'one', 'taking', 'th']",-1
186,"['understand', 'wa', 'play', 'quell', 'growing', 'rightist', 'country', 'backfired', 'badly']",-1
187,"['going', 'see', 'rise', 'planet', 'ape', 'tonight', 'oh', 'yeah']",1
188,"['milan', 'may', 'go', 'back', 'porto', 'midfielder', 'gianelli', 'imbula', 'try', 'acquire', 'loan', 'option', 'buy']",1
189,"['sister', 'sat', 'asked', 'katie', 'wa', 'going', 'sleep', 'little', 'old', 'imaginary', 'friend', 'uc', 'ut', 'ya', 'think']",-1
190,"['get', 'used', 'crafting', 'metas', 'run', 'gun', 'let', 'rng', 'take', 'control', 'get', 'familiar', 'map', 'location', 'loot', 'spot']",1
191,"['yay', 'avocado', 'smasher', 'make', 'gun', 'control', 'tight', 'tight', 'tight']",1
192,"['based', 'constitution', 'th', 'amendment', 'ban', 'gay', 'marriage', 'unconstitutional']",-1
193,"['yes', 'dallas', 'event', 'remind', 'send', 'link', 'tomorrow', 'wa', 'news', 'ft', 'worth', 'event', 'none', 'tho']",1
194,"['arsenal', 'sell', 'song', 'barcelona', 'may', 'well', 'sell', 'vermalen', 'give', 'szczesny', 'away', 'free', 'make', 'sure', 'complete', 'spine', 'ha', 'gone']",-1
195,"['end', 'problem', 'laundering', 'currency', 'conversion', 'problem']",1
196,"['microsoft', 'join', 'linux', 'foundation', 'turn', 'love', 'affair', 'relationship']",1
197,"['whos', 'going', 'tampa', 'th', 'see', 'ed', 'sheeran']",1
198,"['hi', 'would', 'like', 'invite', 'u', 'become', 'vendor', 'rd', 'annual', 'info', 'go']",1
199,"['ahhh', 'loving', 'new', 'ic', 'champion', 'wish', 'could', 'see', 'happen', 'friday', 'crossing', 'finger', 'ha', 'match', 'summerslam']",1
200,"['one', 'going', 'march', 'christian', 'gas', 'chamber', 'issue', 'jackass']",-1
201,"['mama', 'paying', 'dumb', 'hulu', 'shxt', 'may', 'well', 'get', 'netflix']",-1
202,"['loud', 'meme', 'making', 'alt', 'rightist', 'think', 'ushering', 'new', 'age', 'political', 'discourse', 'trolling']",-1
203,"['think', 'frank', 'gifford', 'think', 'guy', 'monday', 'night', 'football', 'playing', 'career']",1
204,"['hospital', 'may', 'unable', 'stop', 'spread', 'spread', 'ebola', 'ray', 'kurzweil', 'ttp']",-1
205,"['july', 'man', 'carried', 'hulk', 'hogan', 'star', 'piper', 'wa', 'best', 'talker', 'business']",1
206,"['kendrick', 'cole', 'drop', 'theyre', 'album', 'february', 'watch', 'drake', 'drop', 'week', 'kill', 'buzz', 'would', 'smart', 'marketing']",1
207,"['seeing', 'google', 'button', 'cnn', 'st', 'time']",1
208,"['yea', 'went', 'one', 'metlife', 'august', 'th']",1
209,"['trying', 'pas', 'thanksgiving', 'leftover', 'sunday', 'meal', 'deserve', 'uppercut', 'tired', 'shit']",-1
210,"['nothing', 'islam', 'may', 'allah', 'swt', 'keep', 'misguiding', 'inshallah']",-1
211,"['oracle', 'really', 'stood', 'delivered', 'proud', 'south', 'performed']",1
212,"['spongebob', 'squidward', 'house', 'working', 'minimum', 'wage', 'fast', 'food', 'job', 'cant']",1
213,"['scott', 'walker', 'ha', 'become', 'pawlenty', 'abandon', 'run', 'white', 'house', 'iowa', 'poll', 'put', 'donald', 'trump', 'st']",1
214,"['straight', 'dude', 'homophobic', 'come', 'gay', 'bar', 'saturday', 'ever', 'fact', 'thanks']",-1
215,"['trump', 'fan', 'note', 'tweet', 'january', 'date', 'charlie', 'hebdo', 'shooting']",-1
216,"['hillary', 'chelsea', 'beautiful', 'woman', 'may', 'god', 'continue', 'bless', 'president', 'clinton']",1
217,"['indy', 'said', 'altrightists', 'hate', 'guy']",-1
218,"['laughing', 'best', 'exercise', 'excellent', 'way', 'start', 'postthanksgiving', 'workout']",1
219,"['altright', 'conference', 'attendee', 'openly', 'use', 'nazi', 'salute', 'language', 'conference']",-1
220,"['final', 'table', 'merson', 'sylvia', 'shame', 'kid', 'balsiger', 'rd', 'place', 'million', 'great', 'yr', 'old']",1
221,"['thing', 'exposed', 'agenda', 'white', 'supremacist', 'like']",-1
222,"['watching', 'cabinet', 'take', 'shape', 'im', 'wondering', 'mail', 'tax', 'dollar', 'directly', 'cayman', 'island', 'save', 'trump', 'trouble']",-1
223,"['heck', 'chris', 'colgan', 'playing', 'rd', 'base', 'kris', 'bryant']",-1
224,"['heated', 'discussion', 'apply', 'workshop']",1
225,"['checked', 'fuck', 'donald', 'trump', 'tour', 'reading', 'riot', 'portland', 'ore', 'still']",-1
226,"['im', 'going', 'home', 'tomorrow', 'better', 'power', 'house', 'p', 'watch', 'big', 'brother']",1
227,"['convicted', 'antichristian', 'domestic', 'terrorist', 'sentenced', 'year', 'prison', 'breitbart', 'via']",-1
228,"['kane', 'oh', 'sub', 'kane', 'lukaku', 'score', 'rooney', 'score', 'tomorrow', 'complete', 'bad', 'fpl', 'week']",-1
229,"['would', 'rather', 'required', 'gun', 'obama', 'care', 'paying', 'medicaid', 'housing', 'illegals']",-1
230,"['ca', 'voter', 'registration', 'system', 'set', 'illegals', 'min', 'req', 'id', 'get', 'dl', 'voter', 'registration', 'automatic', 'unless', 'requested']",1
231,"['ethic', 'counsel', 'w', 'obama', 'elector', 'shd', 'vote', 'retains', 'ownership', 'business']",1
232,"['guy', 'hit', 'ball', 'well', 'thor', 'settled', 'nd']",1
233,"['disgusting', 'trump', 'need', 'tell', 'deplorables', 'election', 'represents', 'everybody']",-1
234,"['ut', 'watch', 'rafa', 'us', 'ull', 'back', 'video', 'til', 'end', 'uc', 'us', 'heartbreaking', 'plus', 'reminded', 'wa', 'ao', 'th', 'set']",-1
235,"['want', 'log', 'flipkart', 'moto', 'g', 'rd', 'generation', 'given', 'certificate', 'sell', 'product', 'india']",-1
236,"['alex', 'kim', 'kardashian', 'worth', 'love', 'kim', 'kardashian', 'bad', 'sun', 'conure']",-1
237,"['idiot', 'wont', 'want', 'revelation', 'boko', 'haram', 'dasuki', 'knew', 'secret', 'along', 'loved', 'killer']",-1
238,"['watching', 'episode', 'im', 'haemophobic', 'torturous', 'much', 'blood']",-1
239,"['viking', 'v', 'redskin', 'feel', 'intensity', 'person', 'sunday', 'nov', 'nd', 'sign', 'oct', 'th', 'uni', 'rec', 'hilltop', 'sign', 'today']",1
240,"['ha', 'got', 'pic', 'nicki', 'minaj', 'booby', 'coming', 'performed', 'good', 'morning', 'america']",1
