,text,emotion
52,"['amazon', 'prime', 'day', 'equivalent', 'drinking', 'alone', 'home', 'friday', 'night']",-1
53,"['also', 'good', 'news', 'im', 'going', 'go', 'see', 'antman', 'tomorrow', 'twerktwerk']",1
54,"['kim', 'kardashian', 'cover', 'rolling', 'stone', 'death', 'rocknroll', 'guardian']",-1
55,"['fut', 'isco', 'absolute', 'magician', 'midfield', 'gabi', 'close', 'nd']",1
56,"['seth', 'rollins', 'open', 'tonights', 'result']",0
57,"['wanna', 'win']",0
58,"['topic', 'episode', 'first', 'disk', 'please', 'hurry', 'nd']",0
59,"['gandhi', 'protested', 'year', 'never', 'one', 'resorting', 'violence', 'theft', 'people', 'today', 'make', 'sick']",-1
60,"['go', 'set', 'watchman', 'hit', 'shelf', 'tuesday', 'library', 'branch', 'getting', 'book']",0
61,"['wow', 'kudos', 'student', 'rahul', 'gandhi', 'may', 'go', 'another', 'atma', 'chintan']",1
62,"['listening', 'richie', 'hawtin', 'set', 'ut', 'best', 'thing', 'sunday', 'going', 'bed', 'ravin', 'tit', 'aff', 'ha']",-1
63,"['indian', 'govt', 'outstanding', 'loan', 'rbi', 'week', 'ended', 'oct', 'oct', 'reuters', 'india', 'outstandi']",1
64,"['ready', 'juventus', 'sunday', 'stadio', 'olimpico', 'forza', 'rom', 'rom', 'store', 'piazza', 'colonna']",1
65,"['mean', 'course', 'like', 'million', 'lovatics', 'vote', 'jillian', 'may', 'know', 'basically', 'sucking']",-1
66,"['napoleon', 'dynamite', 'im', 'going', 'school', 'tomorrow']",1
67,"['sorry', 'imo', 'coz', 'putin', 'white', 'authoritarian', 'obama', 'black', 'liberal', 'real', 'enemy']",-1
68,"['iraqi', 'militia', 'claim', 'isolated', 'iscontrolled']",-1
69,"['joining', 'u', 'pride', 'parade', 'sun', 'sept', 'start', 'noon']",1
70,"['gurdaspur', 'terror', 'attack', 'likely', 'turn', 'public', 'opinion', 'yakub', 'may', 'get', 'relief', 'quarter']",-1
71,"['hardest', 'thing', 'tomorrow', 'leaving', 'bentley', 'itll', 'nice', 'hand', 'foot', 'since', 'hes', 'always', 'chewing']",-1
72,"['tonights', 'lp', 'wednesday', 'album', 'sonic', 'highway', 'foo', 'fighter', 'playing', 'onwards', 'come']",0
73,"['tomorrow', 'worstwaitress', 'top', 'food', 'critic', 'share', 'dining', 'tip', 'kanye', 'wests', 'pitch', 'white', 'house']",0
74,"['kris', 'bryant', 'hit', 'furthest', 'home', 'run', 'may', 'ever', 'seen', 'life']",1
75,"['saturday', 'night', 'netflix', 'girl', 'internet', 'doe', 'guy', 'need']",1
76,"['hope', 'ps', 'need', 'repair', 'gotta', 'send', 'tomorrow', 'take', 'month', 'send', 'back']",-1
77,"['leaf', 'tear', 'charlie', 'hebdo', 'wa', 'january', 'insane']",-1
78,"['dear', 'writer', 'westworld', 'please', 'make', 'dolores', 'say', 'thing', 'like', 'great', 'clamoring', 'get']",0
79,"['dinner', 'david', 'beckham', 'tonight', 'pretty', 'good', 'way', 'end', 'last', 'sunday', 'london']",1
80,"['rogan', 'cried', 'infront', 'rousey', 'cmon', 'joe']",0
81,"['clipper', 'v', 'lakers', 'tomorrow']",1
82,"['scam', 'poor', 'innocent', 'girl', 'c', 'sat', 'big', 'brother', 'hour', 'pathetic', 'hosting', 'right', 'removed']",-1
83,"['watching', 'game', 'sunday', 'night', 'see', 'cliff', 'avril', 'wa', 'throwing', 'fit', 'wa', 'getting', 'butt', 'kicked', 'night']",-1
84,"['left', 'would', 'bring', 'value', 'person', 'admin', 'much', 'reid', 'pelosi', 'etc', 'made']",-1
85,"['melissa', 'mccarthy', 'jane', 'lynch', 'make', 'emmy', 'night', 'chicagoriffic']",1
86,"['news', 'flava', 'flava', 'taking', 'floor', 'tomorrow', 'night', 'best', 'hip', 'hop', 'afrobeats', 'rnb']",0
87,"['cold', 'front', 'metroplex', 'happy', 'friday']",1
88,"['lost', 'popular', 'vote', 'largest', 'margin', 'ever', 'amazing', 'find', 'troubling']",-1
89,"['admin', 'fearful', 'iran', 'st', 'place', 'deal', 'stunk']",-1
90,"['someone', 'uploaded', 'bob', 'dylan', 'tom', 'petty', 'hard', 'handle', 'youtube', 'waited', 'forever', 'see', 'underwhelmed', 'interested', 'weird', 'time']",0
91,"['may', 'know', 'match', 'result', 'milan', 'v', 'verona']",0
92,"['wanna', 'wait', 'jack', 'jack', 'tweet', 'link', 'look', 'calibraska', 'say', 'wa', 'released', 'july', 'st']",0
93,"['going', 'watch', 'connor', 'run', 'xm', 'relay', 'state', 'athletics', 'championship', 'olympic', 'park', 'tomorrow', 'wishing', 'luck']",1
94,"['prince', 'george', 'reservist', 'died', 'saturday', 'wanted', 'help', 'people', 'father', 'tell']",0
95,"['american', 'horror', 'story', 'marathon', 'im', 'going', 'fail', 'test', 'tomorrow']",-1
96,"['cant', 'say', 'muslim', 'claim', 'islam', 'fact', 'monochromatic', 'gaze', 'like', 'ur']",-1
97,"['um', 'white', 'collar', 'withdrawal', 'ut', 'wait', 'till', 'come', 'back', 'january']",1
98,"['trending', 'topic', 'caitlyn', 'jenner', 'may', 'face', 'manslaughter', 'charge', 'cannot', 'make', 'stuff']",-1
99,"['want', 'go', 'school', 'monday', 'would', 'love', 'cuddle', 'niall', 'instead', 'never', 'ever', 'happen', 'lol']",-1
100,"['ok', 'vote', 'allstar', 'coach', 'coming', 'tomorrowsend', 'good', 'energy', 'really', 'want', 'silly', 'super', 'important', 'thing']",1
101,"['justin', 'lost', 'st', 'minute', 'experience']",-1
102,"['disappointing', 'end', 'rd', 'season', 'oitnb', 'see', 'hannibal']",-1
103,"['listened', 'black', 'friday', 'cole', 'kendrick']",0
104,"['happy', 'birthday', 'lima', 'bean', 'love', 'baby', 'zayn', 'love', 'happy', 'nd']",1
105,"['star', 'ship', 'made', 'flyyy', 'passed', 'st', 'grade']",1
106,"['danny', 'elfmans', 'score', 'silver', 'lining', 'playbook', 'may', 'oddest', 'intriguing', 'score', 'hes', 'composed', 'since', 'sleepy', 'hollow']",0
107,"['hate', 'wa', 'call', 'boyfriend', 'james', 'franklin', 'remember', 'ranked', 'th', 'lol']",-1
108,"['tottenham', 'v', 'wigan', 'match', 'preview', 'tottenham', 'wigan', 'set', 'meet', 'white', 'hart', 'lane', 'saturday']",0
109,"['seen', 'obama', 'admin', 'hauling', 'rd', 'world', 'ann', 'coulter', 'cabinet', 'immigration', 'wall']",-1
110,"['oh', 'u', 'want', 'take', 'lexus', 'tomorrow', 'uhhh', 'yea', 'dat', 'car', 'course']",1
111,"['time', 'claim', 'election', 'wa', 'rigged']",0
112,"['level', 'govt', 'political', 'corruption', 'u', 'nearing', 'banana', 'republicshttps']",-1
113,"['failed', 'yet', 'customer', 'service', 'overnight', 'work', 'guess', 'microsoft', 'morning']",-1
114,"['supremacist', 'survivalist']",-1
115,"['st', 'match', 'night', 'randy', 'orton', 'v', 'sheamus', 'sensible', 'choice', 'considering', 'sheamus', 'money', 'bank', 'winner']",1
116,"['beyonce', 'sang', 'word', 'could', 'never', 'come', 'best', 'thing', 'never', 'give', 'song', 'chance', 'st', 'growing']",1
117,"['david', 'wright', 'look', 'good', 'first', 'rehab', 'start', 'photo', 'david', 'wright', 'first', 'inning', 'monday', 'comple']",0
118,"['putin', 'saakashvilis', 'appointment', 'odessa', 'governor', 'wa', 'insult', 'ukrainian']",-1
119,"['really', 'think', 'rousey', 'mayweather', 'cannot', 'take', 'serious', 'man', 'fighting', 'woman', 'cmon']",-1
120,"['rally', 'year', 'ago', 'capital', 'utah', 'cut', 'medicaid', 'need', 'like', 'brother', 'asshole']",-1
121,"['girl', 'dunkin', 'drive', 'thru', 'window', 'started', 'cry', 'handed', 'drink', 'happy', 'friday']",1
122,"['john', 'kasich', 'crushing', 'tonight', 'hell', 'see', 'huge', 'bump', 'tomorrow', 'undecided', 'republican', 'cleveland', 'ohio']",1
123,"['talk', 'curtis', 'axel', 'blowing', 'wwe', 'fan', 'tomorrow', 'really', 'want', 'hear', 'take']",0
124,"['gazette', 'th', 'anniversary', 'book', 'decade', 'addition', 'release', 'th', 'anniversary', 'live', 'dvd']",0
125,"['game', 'tomorrow', 'gregory', 'gym', 'ill', 'buy', 'snicker']",0
126,"['us', 'nd', 'list', 'retired', 'mick', 'foley']",0
127,"['kris', 'bryant', 'belted', 'tworun', 'walkoff', 'homer', 'two', 'ninth', 'monday', 'night', 'power', 'cub']",0
128,"['problem', 'au', 'big', 'halloween', 'go', 'straight', 'xmasinjuly', 'xmas', 'theres', 'extra', 'holiday']",-1
129,"['interesting', 'received', 'interesting', 'silent', 'listen', 'spelled', 'letterssteve', 'job']",1
130,"['subscribe', 'nashs', 'channel', 'see', 'new', 'youtube', 'video', 'skylynn', 'uploaded', 'tomorrow']",0
131,"['hillarys', 'aide', 'say', 'alot', 'thing', 'except', 'one', 'taking', 'th']",-1
132,"['precisely', 'nothing', 'immigration', 'guy', 'like', 'proverbial', 'idiot', 'hammer', 'think', 'ever']",-1
133,"['caitlyn', 'jenner', 'may', 'face', 'manslaughter', 'charge', 'involvement', 'car', 'accident', 'oh', 'irony']",-1
134,"['hate', 'tweet', 'big', 'brother', 'may', 'finished', 'season', 'depends', 'happens', 'next', 'minute']",-1
135,"['sang', 'avril', 'lavigne', 'song', 'talent', 'show', 'th', 'grade', 'loved', 'much']",1
136,"['see', 'saturday', 'day', 'hour', 'minute', 'second', 'ed', 'sheeran', 'atl']",1
137,"['mere', 'mention', 'catholic', 'make', 'blood', 'rise', 'wa', 'raised', 'catholic', 'rejected', 'somewhere', 'around', 'th', 'grade']",-1
138,"['vireo', 'cheer', 'department', 'health', 'medical', 'marijuana', 'decision']",-1
139,"['croke', 'park', 'dana', 'whites', 'promise', 'irish', 'mma', 'fan', 'th', 'kind']",0
140,"['anxiously', 'looking', 'forward', 'ac', 'dc', 'tuesday', 'night', 'bob', 'wilson', 'kyle', 'wilson', 'kelsey', 'suisse', 'else', 'going']",1
141,"['tomorrow', 'ive', 'wake', 'early', 'zayns', 'erformance', 'vma', 'better', 'true', 'otherwise', 'ull', 'regret', 'playing', 'emotion', 'sleep']",1
142,"['th', 'july', 'mayhem', 'bikini', 'top', 'edition', 'going', 'july', 'th', 'club', 'crucial', 'bouta', 'turn', 'upp']",0
143,"['bitch', 'lot', 'people', 'sextapes', 'wa', 'briana', 'yall', 'attacking']",-1
144,"['tax', 'inspector', 'halloween', 'duty', 'outside', 'rome', 'agi', 'rome', 'nov', 'conjunction', 'last', 'nights']",0
145,"['building', 'wall', 'mexican', 'border', 'seafront', 'strandhill', 'thing']",-1
146,"['cmon', 'wawa', 'ny', 'long', 'island', 'need', 'want', 'run', 'dunkin', 'anymore']",0
147,"['wishing', 'sunday', 'wa', 'today', 'someones', 'going', 'hell', 'tomorrow', 'night', 'either', 'brock', 'lesnar', 'undertaker']",1
148,"['th', 'sense', 'audio', 'launch', 'ramcharan', 'said', 'bad', 'luck', 'director', 'like', 'arm', 'born', 'ap', 'created', 'riot', 'among', 'tfi']",-1
149,"['israeli', 'army', 'kill', 'palestinian', 'youth', 'shuafat', 'refugee', 'camp', 'east', 'jerusalem']",0
150,"['carefully', 'vet', 'intake', 'christian', 'family', 'opposed', 'men', 'fighting', 'age', 'burqa', 'niqab', 'headscarf']",-1
151,"['watching', 'david', 'price', 'blue', 'jay', 'saturday', 'night', 'definitely', 'jay', 'fever']",1
152,"['kim', 'fatty', 'third']",-1
153,"['make', 'sure', 'tune', 'skyliving', 'tomorrow', 'pm', 'live', 'uk', 'catch', 'new', 'fashion', 'show', 'styled', 'rock']",0
154,"['someone', 'enlighten', 'doe', 'something', 'harry', 'potter', 'quite', 'sure']",0
155,"['win', 'count', 'em', 'boy', 'game', 'back', 'big', 'one', 'weekend', 'big', 'guy', 'david', 'price', 'throwing', 'tomorrow']",1
156,"['used', 'google', 'cardboard', 'watch', 'trailer', 'th', 'time', 'paul', 'mccartney', 'performing', 'live', 'let', 'die']",0
157,"['appears', 'become', 'another', 'michael', 'moore', 'zero', 'sense', 'humor']",-1
158,"['vote', 'earned']",0
159,"['good', 'morning', 'tressa', 'hope', 'fabulous', 'friday']",1
160,"['medicaid', 'medicare', 'low', 'income', 'people', 'n', 'family', 'normally', 'one', 'must', 'meet', 'requirement', 'set', 'state', 'medicare', 'seniors']",-1
161,"['anyone', 'thats', 'clear', 'dakota', 'access', 'pipeline', 'native', 'american', 'protest', 'heres']",0
162,"['sb', 'email', 'start', 'going', 'tomorrow', 'thank', 'uc', 'everyone', 'uc', 'patience']",1
163,"['mourinho', 'happy', 'cup', 'win', 'jose', 'mourinho', 'wa', 'satisfied', 'real', 'madrid', 'us', 'first', 'leg', 'win', 'alcoyano', 'wed']",1
164,"['dramatic', 'hearing', 'today', 'case', 'amanda', 'knox', 'american', 'woman', 'convicted', 'murder', 'italy', 'story']",0
165,"['rouseys', 'fighting', 'oz', 'mean', 'pretty', 'nice', 'little', 'saturday', 'errand', 'white', 'brahs', 'twitter', 'slobber']",0
166,"['haha', 'oh', 'yeah', 'right', 'arsenal', 'got', 'catch', 'tomorrow', 'boy', 'albion']",1
167,"['may', 'controversial', 'wholesale', 'approval', 'corbyn', 'reminded', 'tony', 'blair', 'could', 'wrong', 'well']",-1
168,"['indian', 'worker', 'tortured', 'saudi', 'reaching', 'trivandrum', 'saudi', 'arabia', 'flt', 'fz', 'hr', 'dec']",0
169,"['im', 'drinking', 'hate']",-1
170,"['going', 'bed', 'ut', 'feel', 'good', 'um', 'still', 'dressing', 'amy', 'lee', 'tomorrow', 'work']",-1
171,"['ive', 'listening', 'u', 'music', 'day', 'looking', 'forward', 'show', 'friday']",1
172,"['watching', 'changing', 'diaper', 'contest', 'kim', 'kardashian', 'jimmy', 'kimmel', 'instead', 'studying', 'exam', 'tomorrow']",0
173,"['plane', 'land', 'jacksonville', 'tomorrow', 'big', 'head', 'boyfriend', 'better', 'airport']",1
174,"['janet', 'jackson', 'coming', 'september', 'th', 'give', 'someone', 'shoot', 'fucking', 'face']",-1
175,"['go', 'one', 'piece', 'naruto', 'dbz', 'bleach', 'bleach', 'ha', 'never', 'really', 'sat', 'right', 'live', 'without', 'bleach']",0
176,"['im', 'sure', 'trumps', 'action', 'word', 'make', 'life', 'living', 'hell', 'cant', 'blame']",-1
177,"['photo', 'premiere', 'winspear', 'opera', 'house', 'may']",0
178,"['finally', 'international', 'break', 'real', 'madrid', 'return', 'saturday', 'la', 'liga', 'espanyol', 'cet']",1
179,"['get', 'kpop', 'u', 'may', 'may', 'able', 'control', 'urself', 'storage', 'ur', 'phone', 'bc', 'saving', 'much', 'pic']",0
180,"['september', 'day', 'mostly', 'sunny', 'early', 'turning', 'mostly', 'cloudy', 'chance', 'tstms', 'pm', 'pm', 'strong', 'high']",0
181,"['working', 'friday', 'morning', 'shift', 'dunkin', 'actually', 'stressful', 'thing', 'could']",-1
182,"['tomorrow', 'body', 'doe', 'rahul', 'gandhi', 'pm', 'wont', 'understand', 'keep', 'burning', 'lulz']",0
183,"['well', 'defensive', 'stand', 'beginning', 'rd', 'lord', 'know', 'ike', 'taylor', 'get', 'beat', 'deep']",-1
184,"['wonder', 'long', 'take', 'find', 'th', 'seat', 'brindabella', 'chief', 'minister']",0
185,"['yall', 'see', 'nissan', 'titan', 'riding', 'thur', 'cary', 'yall', 'see', 'nigga', 'grind', 'ha', 'begun', 'pay']",0
186,"['kunle', 'afolayan', 'good', 'job', 'october', 'st']",1
187,"['lady', 'gaga', 'applause', 'empire', 'sun', 'remix', 'new', 'single', 'lady', 'gaga']",0
188,"['met', 'may', 'perfect', 'piss', 'somewhere', 'like', 'mexico', 'city', 'like']",-1
189,"['tia', 'sharp', 'cause', 'death', 'may', 'never', 'known', 'well', 'would', 'known', 'found', 'body', 'first', 'searched', 'house']",-1
190,"['sick', 'skill', 'james', 'rodriguez', 'case', 'forgot', 'canada', 'taking', 'guy', 'teammate', 'tomorrow']",-1
191,"['ky', 'play', 'rupp', 'rd', 'round', 'tournament', 'plz', 'reply']",0
192,"['kendrick', 'lamar', 'reminding', 'u', 'hes', 'king']",1
193,"['yeah', 'know', 'mean', 'spent', 'much', 'time', 'catching', 'dexter', 'today']",-1
194,"['ben', 'carson', 'sheriff', 'clark', 'two', 'men', 'know', 'trump', 'racist', 'truly', 'great', 'american', 'unbelievably', 'talented', 'role', 'model']",1
195,"['article', 'highlighted', 'ss', 'one', 'top', 'group', 'nd', 'generation', 'kpop', 'idol', 'fr', 'onwards']",1
196,"['jessica', 'going', 'come', 'back', 'ot', 'sad', 'may', 'understand']",-1
197,"['harsh', 'may', 'exploit', 'hole', 'rouseys', 'standup', 'game', 'maybe']",0
198,"['like', 'thor', 'bragging', 'making', 'esky', 'uncomfortable', 'give', 'hit', 'run', 'st', 'inning']",1
199,"['come', 'sun', 'george', 'harrison', 'laughter', 'rain', 'neil', 'sedaka']",0
200,"['uniontown', 'ready', 'ha', 'hour', 'delay', 'tomorrow', 'smh', 'brownsville', 'gonna', 'school', 'ut', 'shit']",-1
201,['robot'],-1
202,"['wa', 'wa', 'born', 'valentine', 'day', 'aw', 'everys', 'mama']",1
203,"['kim', 'jong', 'un']",0
204,"['dc', 'friend', 'saturday', 'living', 'earth', 'festival', 'including', 'organic', 'farmers', 'market', 'native', 'american']",1
205,"['cmon', 'thats', 'witty', 'woman', 'harassed', 'steet', 'police', 'iran', 'wearing', 'hijab', 'okay', 'period']",-1
206,"['plan', 'coming', 'horror', 'climate', 'change', 'obama', 'june', 'approved', 'offshore', 'fracking', 'well', 'guy']",-1
207,"['store', 'offer', 'watchman', 'refund', 'interesting', 'st', 'refresh', 'otherwise', 'much', 'read', 'many', 'worse']",0
208,"['getting', 'medicare', 'guaranteed', 'funded', 'beyond', 'suck']",-1
209,"['look', 'spx', 'daily', 'early', 'june', 'bottomed', 'day', 'spx', 'd', 'sma', 'wa', 'sliced', 'time', 'd', 'wa', 'sliced', 'yesterday']",-1
210,"['sam', 'curtis', 'sat', 'outside', 'fire', 'station', 'hour', 'am', 'reason', 'whatsoever']",0
211,"['finally', 'able', 'see', 'paper', 'town', 'tomorrow', 'excitement', 'feeling', 'probably', 'ordinary', 'care']",1
212,"['fyi', 'gotten', 'ticket', 'see', 'comedian', 'ali', 'siddiq', 'claytons', 'inbox', 'saluting', 'nocturnal', 'year', 'pm', 'sunday']",0
213,"['japan', 'russia', 'tension', 'set', 'implode', 'putin', 'deploys', 'missile', 'japanese', 'island']",0
214,"['ha', 'somewhat', 'amusing', 'guess', 'indash', 'tablet', 'tempered', 'glass', 'screen', 'protector', 'tesla', 'model']",-1
215,"['gucci', 'bag', 'restricted', 'information', 'august', 'enact', 'span', 'personal', 'inlet', 'addition', 'side', 'blazing']",0
216,"['daylight', 'saving', 'time', 'end', 'weekend', 'know', 'mean', 'timing', 'f', 'sunday']",-1
217,"['obama', 'ha', 'already', 'put', 'evil', 'plan', 'action', 'george', 'soros', 'must', 'like', 'supporting', 'evil']",-1
218,"['sorry', 'want', 'netflix', 'chill', 'right', 'mar', 'mar']",-1
219,"['get', 'hot', 'people', 'trash', 'may', 'cocky', 'rousey']",-1
220,"['carnival', 'tomorrow', 'ill', 'make', 'sure', 'take', 'picture']",1
221,"['mostly', 'patterson', 'issue', 'asiata', 'useless', 'aside', 'decent', 'rd', 'goal', 'line', 'rb']",0
222,"['hope', 'start', 'saturday', 'uc', 'coincidence', 'best', 'performance', 'season', 'v', 'swansea', 'nufc', 'started']",1
223,"['know', 'september', 'international', 'talk', 'like', 'pirate', 'day', 'mighty', 'fine', 'day', 'mateys', 'arrrr']",1
224,"['saw', 'van', 'bat', 'removal', 'company', 'said', 'batman', 'hood', 'definitely', 'made', 'friday', 'morning']",1
225,"['head', 'david', 'wright', 'back', 'mets', 'first', 'time', 'since', 'april', 'tonight', 'may', 'feel', 'baseball', 'tonight']",1
226,"['ryan', 'us', 'going', 'amsterdam', 'tomorrow', 'wahhh', 'fuck', 'even', 'go']",-1
227,"['claimed', 'sandwich', 'employee', 'explicitly', 'called', 'uc', 'cheese', 'trifecta', 'demetria', 'name', 'order', 'happy', 'tues', 'guy']",1
228,"['radical', 'christian', 'get', 'way', 'time', 'may', 'come', 'minority', 'desire', 'could', 'result', 'death']",-1
229,"['frank', 'gifford', 'convinced', 'howard', 'cosell', 'announce', 'murder', 'john', 'lennon', 'monday', 'night', 'football']",0
230,"['bunch', 'bad', 'hombre']",0
231,"['talk', 'nicki', 'miley', 'tomorrow', 'nothing', 'else', 'ha', 'talk', 'worthy']",0
232,"['john', 'lamb', 'give', 'solo', 'home', 'run', 'ryan', 'braun', 'st']",0
233,"['samsung', 'galaxy', 'note', 'test', 'versiondifferent', 's', 'note', 'via']",0
234,"['banana', 'walnut', 'pancake', 'side', 'sausage', 'slide', 'counter', 'soda', 'fountain', 'sunday', 'brunch', 'enjoy']",1
235,"['im', 'still', 'mulling', 'idea', 'challenge', 'thursdays', 'mysa', 'conference', 'rockhampton', 'great', 'session']",1
236,"['shoutout', 'mom', 'zac', 'efronryan', 'goslingfranco', 'brothershemsworth', 'brotherschanning', 'tatumfor', 'making', 'beautiful', 'men']",-1
237,"['st', 'choice', 'rick', 'perry', 'conservative']",0
238,"['tesla', 'model', 'pd', 'v', 'dodge', 'challenger', 'srt', 'hellcat', 'battle', 'fastest', 'car']",0
239,"['dean', 'ambrose', 'stuff', 'left', 'ohio', 'monday', 'tuesday', 'cause', 'live', 'michigan']",0
