,text,emotion
11,"['monday', 'final', 'rating', ':', ""'"", 'the', 'voice', ""'"", '&', ""'"", 'dancing', 'with', 'the', 'star', ""'"", 'adjusted', 'up', ';', ""'"", 'the', 'big', 'bang', 'theory', ""'"", '&', ""'"", 'castle', ""'"", 'adj', '...']",1
12,"['@user', 'are', 'u', 'going', 'to', 'digi', 'tomorrow']",1
13,"['*', 'side', 'note', '*', 'we', 'went', 'during', 'the', 'week', 'of', 'independence', 'day', '(', 'july', '4th', 'for', ""y'all"", 'who', ""don't"", 'know', 'the', 'actual', 'holiday', 'name', 'smh', ')']",1
14,"['gaspart', ':', 'ignorant', 'to', 'call', 'cristiano', 'ronaldo', 'the', ""world's"", 'greatest', 'via', '@user']",-1
15,"['@user', 'in', 'this', 'series', 'the', 'national', 'may', 'have', 'lost', 'the', 'division', 'and', 'harper', 'may', 'have', 'lost', 'the', 'mvp', '.']",-1
16,"['@user', 'zayn', 'left', 'on', 'the', '25th', '.', 'i', 'guess', 'i', 'should', 'have', 'added', '1d', 'but']",1
17,"['ric', 'flair', '&', 'muhammad', 'ali']",1
18,"['@user', ""it's"", 'been', 'a', 'couple', 'year', '.', 'right', 'after', 'im3', 'but', 'before', 'thor', 'and', 'cap', '2', '.', 'the', 'first', 'half', 'of', 'season', '3', 'will', 'be', 'over', 'next', 'tuesday', '.']",1
19,"[""haven't"", 'been', 'to', 'my', 'friday', 'class', 'yet', 'but', 'i', 'seen', 'that', 'shit', 'and', 'pretty', 'girl', 'are', 'in', 'it', 'so', ""it's"", 'gucci']",-1
20,"['@user', '#syria', 'why', 'should', 'the', 'good', 'people', 'of', 'east', '#aleppo', 'leave', 'their', 'home', 'under', 'an', 'assad', 'regime', '""', 'kneel', 'or', 'starve', '""', 'campaign', '?']",-1
21,"['more', 'like', 'more', 'than', '100', 'people', 'but', 'hard', 'to', 'believe', 'this', 'took', 'place', 'in', 'paris', 'tonight', 'esp', '.', 'after', 'charlie', 'hebdo', 'attack']",1
22,"['how', 'immature', 'can', 'you', 'be', 'calling', 'danielle', 'a', 'stunt', '/', 'beard', '/', 'december', 'girlfriend', '?', 'like', ""he's"", 'way', 'happier', 'with', 'her', 'than', 'eleanor', 'or', 'briana', '..']",-1
23,"['snoop', 'dogg', 'ha', 'over', '$', '200k', 'seized', 'at', 'italian', 'airport', '-', 'eurweb', '*', 'italian', 'police', 'stopped', 'snoop', 'dogg', 'last', 'friday', 'a', 'he', 'p', '...']",1
24,"['who', 'killed', 'gaddafi', 'dissident', 'ali', 'abuzeid', '?', 'why', 'wa', 'the', 'killer', 'never', 'brought', 'to', 'justice', '?', '""', 'tony', 'blair', 'sold', 'my', 'dad', 'out', '""']",-1
25,"['if', 'i', 'woke', 'up', 'to', 'justin', 'bieber', 'backstage', 'pass', 'tomorrow', ""i'd"", 'make', 'sure', 'my', 'mom', 'got', 'a', 'million', 'dollar', 'mansion', 'after', 'i', 'marry', 'him', '.']",1
26,"['milan', 'fire', 'a', 'all', 'fuck', 'too', ',', 'never', 'seen', 'the', '2nd', 'one', 'tho', '.']",-1
27,"['it', 'wa', 'just', 'a', 'good', 'day', ',', 'i', 'felt', 'comfortable', 'and', 'hope', 'for', 'the', 'same', 'tomorrow', '-', '-', 'paul', 'dunne', ':']",1
28,"['guess', 'i', '\\', 'u2019m', 'singing', '\\', 'u2019what', 'make', 'you', 'beautiful', '\\', 'u2019', 'with', '@user', 'tomorrow', 'for', 'choir', '#leggo']",1
29,"['so', ',', 'the', 'obama', 'admin', 'armed', 'yemeni', 'rebel', 'that', 'are', 'being', 'bombed', 'by', 'the', 'u', 'f', '-', '16', 'they', 'sold', 'to', 'saudi']",1
30,"['@user', 'all', 'congress', 'party', 'member', 'have', 'stopped', 'taking', 'bath', 'a', 'it', 'may', 'mean', 'they', 'are', 'support', ""modi's"", '#swachhhtaabhiyaan']",-1
31,"['at', 'this', 'point', 'tomorrow', 'i', 'would', 'have', 'already', 'seen', 'ice', 'cube', 'perform', 'with', 'the', 'cast', 'of', '""', 'are', 'we', 'there', 'yet', '""']",1
32,"['@user', 'for', 'all', 'of', 'the', 'moronic', 'pat', 'tweet', ',', 'calling', 'rex', 'the', 'best', 'def', 'hc', 'in', 'nfl', 'is', 'the', 'worst', 'of', 'em', '.', '3rd', 'and', '22', '(', 'among', 'many', 'example', ')']",-1
33,"['the', 'fact', 'that', 'i', '\\', 'u2019m', 'going', 'back', 'to', 'east', 'york', 'till', 'jan', 'for', 'no', 'apparent', 'reason', '..', '#ugh']",-1
34,"['and', 'each', 'time', 'the', 'sun', 'kiss', 'the', 'shore', ',', 'i', 'remember', 'every', 'promise', 'you', 'swore', '.', '-', 'twilight', 'thought']",1
35,"['everyday', ""i'm"", 'like', '""', '""', 'shit', 'is', 'it', 'the', '17th', 'yet', '!', '?', 'did', 'i', 'miss', 'the', 'kiryu', 'project', '!', '?', '""', '""', '>', '<']",-1
36,"['trump', 'is', 'not', 'draining', 'the', 'swamp', '.', 'his', 'cabinet', 'appointee', 'are', 'swamp', 'dweller', '.']",-1
37,"['.', '@anncoulter', 'can', '@user', 'federalise', 'the', 'california', 'national', 'guard', 'and', 'purge', 'san', 'francisco', 'of', 'all', 'the', 'bad', 'hombre', 'like', '@user']",-1
38,"[""don't"", 'want', 'to', 'go', 'to', 'hspa', 'class', 'tomorrow', 'so', ""i'm"", 'not', 'going', '.']",-1
39,"['who', 'want', 'to', 'go', 'see', 'catelynn', 'and', 'tyler', 'from', 'teen', 'mom', 'with', 'me', 'on', 'thursday', '?', '?', '?']",1
40,"['keep', 'in', 'mind', ',', ""hillary's"", 'initial', 'refusal', 'to', 'apologize', ""wasn't"", 'off', 'the', 'cuff', '.', 'it', 'came', 'after', 'month', 'of', 'scrutiny', '.']",1
41,"['hmu', 'if', 'you', 'wanna', 'go', 'protest', 'the', 'jeb', 'bush', 'rally', 'on', 'the', '17th', 'with', 'me', 'and', 'adam']",1
42,"['@user', 'lie', '.', 'ignore', 'all', 'the', 'unionist', 'and', 'other', 'leftist', 'pushing', 'pedophilia', 'a', 'a', 'non-crime', '.', '#evil']",-1
43,"['daily', 'digit', ':', 'exchange', 'lost', '$', '1', 'mln', 'a', 'day', ':', 'oct', '31', '-', 'nyse', '\\', 'u002c', 'nasdaq', '\\', 'u002c', 'and', 'the', 'cboe', 'each', 'lost', 'about', '$', '1', 'million', 'in', 'trad', '...']",-1
44,"['cardinal', 'try', 'to', 'pick', 'up', 'the', 'piece', 'against', 'packer', ':', 'embarrassed', 'on', 'monday', 'night', '\\', 'u002c', 'the', 'arizona', 'cardinal', 'are', 'left', '...']",-1
45,"['jet', 'over', 'spent', 'on', 'decker', 'and', 'sat', 'back', 'like', 'he', 'wa', 'aaron', 'rodgers']",-1
46,"['@user', 'currently', 'stuck', 'at', 'stansted', '.', 'my', 'fight', 'to', 'milan', 'delayed', '2h', '.', 'may', 'i', 'know', 'why', '?', ""what's"", 'wrong', 'with', 'it', '?']",-1
47,"['tony', 'blair', ':', 'the', 'iraq', 'war', 'may', 'have', 'played', 'a', 'part', 'in', 'the', 'creation', 'of', 'isi', 'what', 'will', 'the', 'war', 'in', 'syria', 'create', '?']",-1
48,"['@user', 'thursday', 'night', ',', 'didnt', 'know', 'we', 'had', 'to', 'enrole', 'during', 'the', '2nd', 'year', 'aswell', '?']",-1
49,"['#tech', 'apple', 'announces', 'major', 'update', 'to', 'the', 'apple', 'watch', 'for', 'september', '16th']",1
50,"['@user', 'yes', 'they', 'do', '&', 'it', 'sad', 'that', 'kerry', 'being', 'the', '1st', 'aa', 'woman', 'in', '40', 'yr', 'to', 'b', 'lead', 'on', 'a', 'show', 'wa', 'reduced', 'to', 'a', 'guest', 'star', 'on', 'her', 'on', 'show']",-1
51,"['congrats', 'james', 'franklin', '...', 'that', 'wa', 'the', 'dumbest', 'call', ""i've"", 'seen', 'not', 'only', 'today', 'but', 'maybe', 'ever', '.', '4th', '&', '11', 'fake', 'punt', 'sweep', ',', 'up', '3', 'at', 'midfield', 'lol']",-1
52,"['american', 'need', 'to', 'push', 'against', 'this', 'which', 'allows', 'anyone', 'to', 'vote', ',', 'including', 'illegals', '~', 'write', 'your', 'congressman', 'today', '!', 'https://t.co/bozz1PJGyy']",-1
53,"['@user', 'france', 'may', 'be', 'right', ',', ""isn't"", 'that', 'what', 'isi', 'want', 'spreading', 'islam', 'all', 'over', 'the', 'world', '.', 'isil', 'wa', 'in', 'cahoot', 'with', 'bush', 'and', 'cheney', '.']",-1
54,"['@user', ',', 'i', ""don't"", 'feel', 'the', 'rugby', 'world', 'cup', 'fever', 'via', '702', ',', 'am', 'i', 'the', 'only', 'one', '?', ""isn't"", 'it', 'rugby', 'friday', '?']",-1
55,"['@user', ""i'm"", 'sad', 'that', 'naruto', '(', 'manga', ')', 'is', 'over', 'and', ""i'll"", 'probably', 'cry', 'when', 'the', 'anime', 'end', '.', 'kishimoto-san', 'is', 'coming', 'to', 'the', 'u', 'in', 'october', '!', '!']",-1
56,"['hillary', 'supporter', '...', 'two', ""'"", 'zio', 'supremacist', ""'"", 'have', 'to', 'point', 'out', 'great', 'moment', '-', 'these', 'cucks', 'truly', 'care', '?']",-1
57,"['@user', 'tomorrow', 'is', 'a', 'new', 'day', 'tho', 'so', ""it's"", 'gucci']",1
58,"['once', 'upon', 'a', 'time', 'i', 'wa', 'an', 'anonymous', 'blogger', 'who', 'made', 'a', 'blog', 'inspired', 'by', 'paper', 'town', 'quotation', '(', 'but', 'deleted', 'it', 'bec', 'may', 'pakielamero', 'badtrip', ')']",1
59,"['so', 'you', 'have', 'to', 'have', 'tidal', 'to', 'see', 'beyonce', 'performance', '?', ""i'm"", 'sure', 'somebody', 'will', 'upload', 'it', 'but', 'tomorrow', '.']",-1
60,"['the', 'dude', 'with', 'the', 'bentley', 'but', 'still', 'doe', 'alternate', 'side', 'parking', 'on', '2nd', 'street']",-1
61,"['i', 'may', 'be', 'a', 'bit', 'slow', 'on', 'the', 'uptake', 'but', 'i', 'am', 'sure', 'david', 'bowie', 'sang', '""', 'ground', 'control', 'to', 'major', 'tom', '""', '?', '?', '?', 'and', 'not', '""', 'captain', 'tim', '""', '?', '?', '?']",1
62,"['can', 'you', 'rip', 'it', '2', 'audition', 'tomorrow', ',', 'msa', 'fair', ',', 'baa', 'party', ',', 'cross', 'the', 'movie', '#weekend']",1
63,"['ticket', 'still', 'available', 'here', ':', 'for', 'friday', ""night's"", 'party', 'with', 'teengirl', 'fantasy', ',', 'patten', 'and', 'syracuse', '.']",1
64,"['@user', 'i', 'hope', 'someone', 'asks', 'harper', 'why', 'the', 'team', 'bailed', 'in', 'the', '7th', 'inning']",-1
65,"['@user', 'going', 'hurricane', 'fly', 'crazy', 'with', 'a', '2/1', 'price', 'on', 'the', 'fly', 'to', 'win', 'the', 'champion', 'hurdle', 'at', 'cheltenham', '!']",1
66,"['israel', 'vow', 'to', 'fight', ""brazil's"", 'rejection', 'of', 'envoy', 'pick', ':', 'israel', 'on', 'sunday', 'vowed', 'it', 'would', 'push', 'the', 'appointment', 'of', '...']",1
67,"['@user', 'homeopathy', 'is', 'dumb', 'and', 'really', ""shouldn't"", 'be', 'allowed', 'anywhere', ',', 'but', 'that', 'kind', 'of', 'b', 'seems', 'more', 'popular', 'here', 'than', 'elsewhere', '.']",-1
68,"['capt', 'and', 'chloe', 'were', 'at', 'the', 'fall', 'for', 'horse', 'event', 'at', 'the', 'new', 'jersey', 'horse', 'park', 'on', 'sunday', 'in', 'allentown', '\\', 'u002c', 'nj', 'and', 'had', '...']",1
69,"['this', 'may', 'be', 'the', 'worst', 'season', 'of', 'big', 'brother', '#bb17', 'will', 'someone', 'please', 'make', 'a', 'big', 'move', '!']",-1
70,"['just', 'realized', ""i'm"", 'friend', 'with', 'miss', 'teen', 'usa', '4th', 'runner', 'up', 'and', 'wondering', 'why', 'i', ""don't"", 'try', 'harder', 'to', 'talk', 'to', 'her', '.']",-1
71,"['@user', 'nooo', 'this', 'sunday', 'is', 'the', 'last', 'episode', 'of', 'downton', 'abbey', '.', ':(', 'there', '\\', 'u2019s', 'a', 'christmas', 'special', 'coming', 'but', 'that', '\\', 'u2019s', 'age', 'away', '.']",-1
72,"['#syria', ':', 'regime', '+', '#hezbollah', 'broke', 'the', 'ceasefire', 'agreement', 'for', '#altall', 'area', 'in', 'north', 'of', '#damascus', ',', 'and', 'launched', 'a', 'large-scale', 'offensive', '.']",1
73,"['-', '-', 'david', 'blaine', 'or', 'chris', 'angel', '.', '[', 'playfully', 'rolling', 'my', 'eye', ',', 'before', 'grabbing', 'the', 'bottle', 'once', 'again', ',', 'taking', 'a', 'small', 'sip', '.', ']', '@user']",1
74,"['thanks', 'to', 'my', 'mother', 'in', 'law', ',', 'i', 'am', 'going', 'to', 'see', 'justin', 'bieber', 'in', 'march', '.', 'i', 'am', 'the', 'happiest', 'person', 'alive', 'rn']",1
75,"['expecting', 'to', 'see', 'frank', 'ocean', 'on', 'saturday', 'and', 'you', 'get', 'an', 'email', 'saying', ""he's"", 'not', 'coming', 'but', 'kanye', 'is', '.', 'okay', '.', '#bittersweet']",1
76,"['arsenal', 'defender', ',', 'mathieu', 'debuchy', 'ha', 'been', 'linked', 'with', 'a', 'january', 'move', 'away', 'from', 'the', 'club', '.', '#afc', '#arsenal']",-1
77,"['cate', 'blanchett', 'expertly', 'shuts', 'down', 'journalist', 'who', 'ask', 'her', 'if', ""she's"", 'gay', 'after', 'starring', 'in', 'carol', '20', 'november', '2015', '...']",1
78,"['and', ""that's"", '3', 'run', 'on', '1', 'hit', 'here', 'in', 'the', '10th', 'for', 'the', 'white', 'sox', '...', '#mariners']",1
79,"['@user', 'billy', 'cundiff', '.', 'his', 'missed', 'fg', 'at', 'the', 'end', 'of', 'the', '2nd', 'quarter', 'changed', 'the', 'game', '.', 'he', '\\', 'u2019ll', 'never', 'play', 'again']",-1
80,"['remember', 'that', 'time', 'that', 'mellie', 'had', ""'"", 'america', 'baby', ""'"", '2nd', 'season', '?', 'why', ""isn't"", 'there', 'a', 'toddler', 'running', 'around', 'the', 'white', 'house', '?', '#scandal']",1
81,"['medical', 'marijuana', 'is', 'legal', 'in', 'majority', 'of', 'america', ',', 'yet', 'veteran', 'get', 'no', 'guidance', 'thanks', 'to', 'va', 'policy', '…']",-1
82,"['too', 'lazy', 'to', 'do', 'lorax', '\\', 'u2019s', 'journal', '.', 'would', 'just', 'do', 'it', 'tomorrow', 'at', 'school', '.']",-1
83,"['seriously', '.', 'now', 'she', 'get', 'to', 'be', 'the', 'face', 'of', 'christian', 'claiming', ""they're"", 'being', 'persecuted', '.', 'go', 'away', 'already', '.']",-1
84,"['.', '@marklevinshow', 'apparently', 'rick', 'perry', 'is', 'an', 'idiot', 'on', 'the', '14th', 'amendment', 'a', 'well', '.', 'he', 'need', 'a', 'levin', 'intervention', 'too', '.', 'a', 'bad', 'a', ""o'reilly"", '.']",-1
85,"['@user', 'you', 'should', 'call', 'in', 'sick', '...', 'i', 'mean', 'who', 'can', 'listen', 'to', 'hm', 'tomorrow', '.', 'blah', '\\', 'u002c', 'blah', '...', 'matt', 'flynn', '...', 'blah', '\\', 'u002c', 'blah', 'blah', '...', 'matt', 'flynn', '...', 'blah', '\\', 'u002c']",-1
86,"['kris', 'bryant', 'left', ""today's"", 'game', 'in', 'the', '5th', 'after', 'head', 'first', 'slide', 'into', '2nd', '.', 'yikes', '.']",-1
87,"['-', 'rick', 'perry', 'may', 'be', 'the', 'first', 'establishment', 'casualty', 'of', 'the', ""gop's"", 'ridiculous', '2016', 'primary']",-1
88,"['@user', '@user', '@user', 'very', 'happy', 'for', 'u', 'bel', ',', 'i', 'really', 'hope', 'there', 'will', 'be', 'a', '#owt', 'dvd', '💃', '🙌', '🙋']",1
89,"['going', 'on', 'me', 'hols', 'tomoz', 'so', 'a', 'break', 'on', 'my', 'sunday', 'routine', '.', ""i'll"", 'be', 'saving', 'the', 'nirvana', 'ep', 'of', '@user', 'til', 'monday', 'at', 'the', 'poolside', '.']",1
90,"['@user', 'home', 'watching', 'on', 'tv', 'it', 'wa', 'obvious', 'serena', 'tanked', 'that', '2nd', 'set', 'to', 'give', 'the', 'crowd', 'a', '3', 'set', 'match', '.', 'can', 'you', 'try', 'to', 'be', 'transparent']",1
91,"['going', 'to', 'that', 'colt', 'v', '.', 'texan', 'game', 'in', 'december', 'is', 'gonna', 'be', 'one', 'of', 'the', 'best', 'present', 'i', 'get', 'for', 'christmas', 'ever', '.']",1
92,"['i', 'think', 'ryan', 'reynolds', '\\', 'u2019', '1st', 'action', 'role', 'wa', 'in', 'green', 'lantern', '...', 'it', 'show', 'in', 'safe', 'house', '\\', 'u002c', 'he', 'isnt', 'used', 'to', 'it']",1
93,"['@user', 'lol', 'idek', 'what', 'phase', 'my', 'shit', 'is', '..', 'i', 'just', 'know', 'morris', 'hall', '3rd', 'floor', 'hell']",-1
94,"['is', 'demba', 'ba', 'sunderland', '2nd', 'top', 'scorer', '\\', 'u002c', 'i', 'believe', 'he', 'is', '.', '#thunlun']",1
95,"['@user', 'this', 'tweet', 'is', 'from', 'jan', ',', 'in', 'reference', 'to', 'charlie', 'hebdo', '.', ""he's"", 'still', 'an', 'absolute', 'helmet', 'though']",1
96,"['i', ""can't"", 'wait', 'for', 'zayn', 'tomorrow', 'when', 'he', 'just', 'attend', 'the', 'vmas', ""it's"", 'going', 'to', 'be', 'fire', '.']",1
97,"['appalling', 'experience', 'with', '@user', 'helpline', '.', '2hrs', 'on', 'phone', '&', 'counting', '.', 'now', 'on', 'hold', 'to', 'speak', '6th', 'rep', 'so', 'far', '@user', 'not', 'impressed', '!', '!']",-1
98,"['of', 'course', 'nigeria', 'blame', 'the', 'u', '.', 's', '.', 'for', 'not', 'being', 'able', 'to', 'fight', 'boko', 'haram', '.', '3rd', 'world', 'country', ""don't"", 'want', 'to', 'progress', '.', 'just', 'depend', 'on', 'others', '.']",-1
99,"['anti-donald', 'trump', 'protest', 'and', 'riot', '|', 'true', 'news', 'via', '@user']",1
100,"['kobe', 'in', 'the', '4th', 'is', 'like', 'eli', 'manning', '.', '#beware']",-1
101,"['@user', '@user', 'the', 'reason', 'i', 'ask', 'is', 'because', 'it', 'may', 'be', 'the', ""manufacturer's"", 'fault', ',', 'and', 'they', 'could', 'help', 'you', '.']",1
102,"['@user', 'carlo', 'ancelotti', 'after', 'lvg', 'and', 'then', 'may', 'be', 'giggs', '.', 'not', 'a', 'big', 'fan', 'of', 'guardiola', ',', 'despite', 'the', 'success', '.']",-1
103,"['@user', 'hey', 'paul', 'can', 'make', 'this', 'triple', 'threat', 'match', 'randy', 'orton', 'john', 'cena', 'brock', 'lesner', 'v', 'seth', 'rollins', 'tommorrow', 'night', 'or', 'monday', 'night', 'raw']",1
104,"['@user', 'u', 'have', 'only', 'issue', 'with', 'hindu', 'festival', ',', 'why', 'u', ""don't"", 'speak', 'about', 'eid', 'celebration', ',', 'xmas', '&', 'every', 'friday', 'when', 'lac', 'gather', '1', '/', 'n']",-1
105,"['pope', 'francis', 'and', 'climate', 'politics', '-', 'washington', 'time']",1
106,"['justin', 'bieber', 'u', 'may', 'have', 'cool', 'music', 'now', 'but', 'i', 'swear', 'to', 'god', 'if', 'you', 'offer', 'me', 'one', 'more', 'piece', 'of', 'unsolicited', '""', 'sage', '""', 'advice']",-1
107,"['boruto', ':', 'naruto', 'the', 'movie', ',', 'come', 'out', 'october', 'either', 'in', 'valencia', ',', 'or', 'san', 'diego', ',', 'but', 'in', 'japanese', 'with', 'english', 'subtitle']",1
108,"['@user', 'chester', 'tomorrow', 'for', 'the', 'match', 'with', 'me', 'and', 'shoddy', 'you', 'cool', 'motherfucker', '?']",-1
109,"['new', 'post', ':', 'monsanto', 'want', 'to', 'replace', 'the', 'bee', 'they', 'are', 'killing', 'with', 'genetically', 'engineered', 'flying', 'ant']",-1
110,"['the', 'corrupt', '@user', 'forced', 'liberal', 'democrat', 'traitor', '@user', 'on', 'u', 'a', 'speakerwe', 'voted', 'for', 'trump', 'to', '#draintheswamphttps', ':/', '/', 't.co/7ms1nwlg4s']",-1
111,"['obama', 'to', 'cameron', ':', 'who', 'taught', 'you', 'to', 'draw', 'up', 'a', 'kill', 'list', '?', 'cameron', ':', 'you', ',', 'alright', '?', 'i', 'learned', 'it', 'from', 'watching', 'you']",-1
112,"['lady', 'and', 'gent', ',', 'come', 'get', 'your', 'picture', 'taken', 'friday', 'and', 'sat', 'night', '@', 'the', 'penthouse', 'on', 'livernois', '!', '!', 'new', 'backdrop', 'coming', 'soon', '!', '!']",1
113,"['@user', '@user', 'it', 'started', 'in', 'the', 'sun', 'year', ',', 'before', 'even', 'oracle', 'came', 'into', 'the', 'picture', '.']",1
114,"['great', 'article', 'in', 'rolling', 'stone', 'on', 'rod', 'picott', '.', 'check', 'it', 'out', '!', ""i'll"", 'be', 'interviewing', 'rod', 'on', 'the', 'august', '9th', 'episode', '...']",1
115,"['-', 'may', 'question', '.', 'well', ',', 'it', 'is', 'quite', 'simple', 'when', 'looking', 'at', 'recent', 'situation', 'and', 'conversation', 'naruto', 'had', 'partook', 'a', 'while', 'ago', '.', 'he', 'wa', 'simply', '-']",1
116,"['just', 'found', 'out', 'the', 'craziest', 'thing', 'about', ""drose's"", 'knee', 'injury', '.', 'he', 'injured', 'his', 'left', 'acl', ',', 'a', 'did', 'i', ',', 'april', '28th', 'he', 'injured', 'it', ',', '29th', 'i', 'got', 'surgery']",-1
117,"['scientist', 'play', 'a', 'key', 'role', 'in', 'solving', 'global', 'problem', ',', 'pope', '#francis', 'say', '|', 'christian', '...']",-1
118,"['i', 'may', 'be', 'mean', 'with', ""niall's"", 'leg', 'sometimes', 'but', 'it', 'doesnt', 'mean', 'i', 'dont', 'care']",1
119,"['cupid', 'and', 'psyche', 'isn', '\\', 'u2019t', 'an', 'original', 'greek', 'myth', '.', 'it', 'wa', 'a', 'story', 'in', 'the', 'golden', 'as', 'by', 'apuleius', 'and', 'often', 'cited', 'a', 'the', '1st', 'fairy', 'tale', '.']",1
120,"['salman', 'you', 'may', 'be', 'a', 'celebrity', 'but', 'that', ""doesn't"", 'mean', 'you', 'have', 'the', 'licence', 'to', 'say', 'yakub', 'is', 'innocent.just', 'stick', 'to', 'acting', '.']",-1
121,"['#crosbynet', 'yoga', 'every', 'saturday', 'at', 'beach', 'lawn', 'garden', '10-11', 'am', '.', 'going', 'to', 'carry', 'on', 'outdoors', 'every', 'weekend', 'until', 'defeated', 'by', 'the', 'weather', '!', ':)']",1
122,"[""y'all"", 'this', 'is', 'for', 'an', 'aphg', 'project', ':', '""', 'do', 'you', 'think', 'vegetarianism', 'is', 'good', 'for', 'the', 'environment', '?', '""']",-1
123,"['#syria', '#homs', ',', 'baba', 'amr', '.', '[8', 'feb', '2012', ']', '.', '(', 'important', ')', 'desperate', 'distress', 'call', 'from', 'baba', 'amr', 'to', 'the', 'world', '.', '#cnn', '#bbc', '#nbc']",-1
124,"['@user', 'did', 'you', 'see', 'marine', 'le', ""pen's"", 'tweet', '?', 'it', 'wa', 'a', 'vote', 'for', 'the', 'five', 'star', 'movement', ',', 'they', 'want', 'to', 'leave', 'the', 'eu', '.']",-1
125,"['okc', 'thunder', 'center', 'kendrick', 'perkins', 'may', 'miss', 'the', 'preseason', 'due', 'to', 'a', 'wrist', 'injury']",-1
126,"['[', 'http://t.co/2iAIexuu4u', ']', 'white', 'sox', 'on', 'wrong', 'page', ',', 'no', 'matter', 'the', 'chapter', '(', 'sat', ',', '29', 'aug', '2015', '00:30', ':', '45', 'est', ')']",-1
127,"['@user', '@user', '@user', '@user', 'celebrity', 'juice', 'on', 'tonight', '!', '!', '!', '#bangtidy']",1
128,"['can', 'we', 'get', 'tom', 'brady', 'off', 'every', 'sport', 'channel', 'now', '?', 'penn', 'state', 'is', 'about', 'to', 'start', 'an', 'undefeated', 'season', 'tomorrow']",1
129,"['registering', 'for', 'my', 'act', '\\', 'u2019s', 'and', 'sat', '\\', 'u2019s', 'at', 'the', 'last', 'minute', '-', '___', '-', 'i', 'am', 'so', 'tired']",-1
130,"['frank', 'gifford', 'always', 'lived', 'in', ""someone's"", 'shadow', ',', 'whether', 'it', 'wa', 'howard', ""cosell's"", 'on', '""', 'monday', 'night', 'football', '""', 'or', 'kathie', ""lee's"", 'in', 'married', 'life', '.']",-1
131,"['@user', 'steve', 'bannon', 'ha', 'done', 'nothing', 'to', 'you', '.']",1
132,"['interesting', 'note', 'to', 'understand', 'framework', 'of', 'ppl', 'who', 'like', 'the', 'gold', 'standard', '.']",1
133,"['@user', '@user', 'i', 'feel', 'like', 'i', 'planned', 'my', 'whole', 'day', 'wrong', '.', 'i', 'gotta', 'get', 'ready', 'for', 'class', 'tomorrow', '.', 'but', 'i', 'jusr', 't', 'wanna', 'watch', 'nicki']",-1
134,"['@user', 'ahh', 'okay', '.', 'maybe', ""it's"", 'more', 'that', 'google', '+', 'chat', 'thing', ""i've"", 'seen', ',', 'is', 'what', ""i'm"", 'thinking', 'of', '.', 'main', 'window', '9/10', ""th's"", 'full', '&', 'waiting', 'ppl', 'below']",1
135,"['could', 'our', 'gate', 'be', 'any', 'further', 'away', 'from', 'anywhere', '?', 'i', 'feel', 'this', 'is', 'some', 'kind', 'of', 'punishment', 'for', 'brexit', '😫', '✈', '️']",-1
