,text,emotion
92,"['red', 'sox', 'getting', 'rocked', 'yank', 'trailing', 'going', 'bottom', 'rd', 'stephen', 'drew', 'run', 'homer', 'old', 'teammate']",1
93,"['listen', 'interview', 'saakashvili', 'thought', 'analysis', 'trump', 'putin']",1
94,"['moving', 'remembrance', 'service', 'new', 'minister', 'rev', 'william', 'heenan', 'tomorrow', 'gave', 'today']",1
95,"['cant', 'wait', 'move', 'hawaii', 'saturday', 'promotion', 'uc', 'new', 'townhouse', 'uc', 'new', 'car', 'myking', 'definitely', 'happy', 'girl']",1
96,"['gary', 'carter', 'nd', 'screen', 'content', 'floating', 'free', 'distribution', 'platform', 'opportunity', 'producer', 'uc', 'threat', 'broadcaster']",1
97,"['apparently', 'simply', 'kpop', 'come', 'tv', 'watched', 'sat', 'saw', 'got', 'latest', 'song', 'wa', 'rly', 'cute']",1
98,"['fan', 'expect', 'th', 'visible', 'improvement', 'style', 'drop', 'kane', 'cup', 'sad']",-1
99,"['real', 'madrid', 'st', 'choice', 'gk', 'wa', 'nd', 'choice', 'last', 'season', 'casillas', 'man', 'utd', 'spain', 'number', 'mu', 'stronger']",1
100,"['years', 'hottest', 'toy']",1
101,"['im', 'excited', 'omg', 'give', 'colton', 'lol', 'cooky', 'tomorrow']",1
102,"['anyone', 'else', 'smile', 'fondly', 'ed', 'sheeran', 'sings', 'kissed', 'lamppost', 'th', 'street']",1
103,"['song', 'may', 'released', 'kanye', 'west', 'john', 'legend', 'wa', 'performed']",1
104,"['today', 'weird', 'world', 'musical', 'history', 'hank', 'williams', 'wa', 'fired', 'grand', 'ole', 'opry', 'told', 'return', 'wa', 'sober']",-1
105,"['make', 'sound', 'like', 'tate', 'fighting', 'rousey', 'twice', 'news', 'flash', 'already', 'announced', 'rd', 'fight', 'senile']",1
106,"['well', 'st', 'fell', 'behind', 'george', 'michaels', 'faith', 'bee', 'gee', 'win']",1
107,"['went', 'mom', 'atlanta', 'th', 'knew', 'wa', 'going', 'gay', 'club', 'asking', 'ha', 'friend', 'said', 'hell', 'like', 'str', 'club']",1
108,"['condemned', 'dakota', 'access', 'pipeline', 'yet']",-1
109,"['hope', 'nobody', 'tell', 'tpp', 'designed', 'benefit', 'u', 'big', 'business']",1
110,"['cant', 'remember', 'like', 'rd', 'th', 'person', 'niall', 'follows', 'ig']",1
111,"['raul', 'castro', 'receives', 'fidels', 'ash', 'encased', 'cedar', 'box', 'place', 'large']",1
112,"['happy', 'birthday', 'st', 'best', 'movie', 'batman', 'michael', 'keaton']",1
113,"['gift', 'idea', 'th', 'coming', 'october', 'ridiculously', 'expensive', 'gadget', 'filthy', 'rich', 'via']",1
114,"['planned', 'parenthood', 'fight', 'fed', 'fed', 'may', 'want', 'get', 'ahead', 'policy', 'risk', 'increase', 'interest', 'rate']",1
115,"['original', 'menudo', 'greatest', 'singer', 'martin']",1
116,"['omg', 'would', 'funniest', 'thing', 'ever']",1
117,"['think', 'virgo', 'david', 'price', 'getting', 'even', 'better', 'jupiter', 'go', 'virgo', 'august']",1
118,"['ull', 'ypaac', 'blonde', 'v', 'brunette', 'flagfootball', 'game', 'tomorrow', 'door', 'open', 'pm', 'university', 'denver']",1
119,"['several', 'medium', 'outlet', 'say', 'member', 'transition', 'team', 'tell', 'critic', 'get', 'life']",-1
120,"['popular', 'vote', 'v', 'electoral', 'college']",1
121,"['wednesday', 'uc', 'october', 'uc', 'season', 'american', 'idol', 'contestant', 'jennifer', 'hudson', 'channeled', 'upcoming', 'holiday']",1
122,"['dinner', 'david', 'beckham', 'tonight', 'pretty', 'good', 'way', 'end', 'last', 'sunday', 'london']",1
123,"['go', 'home', 'said']",1
124,"['maybe', 'monday', 'im', 'going', 'see', 'antman', 'squad']",1
125,"['people', 'could', 'seen', 'brian', 'cushing', 'since', 'st', 'mention', 'became', 'trending', 'topic']",1
126,"['nfl', 'kickoff', 'like', 'tom', 'brady', 'come', 'show', 'next', 'thursday', 'get', 'tix']",1
127,"['regular', 'brand', 'sell', 'clothes', 'size', 'cool', 'new', 'brand', 'check']",1
128,"['hear', 'understand', 'correctly', 'saying', 'israel', 'may', 'totally', 'close', 'border', 'stop', 'attack']",-1
129,"['yes', 'conservative', 'hate', 'fact']",-1
130,"['ben', 'carson']",1
131,"['think', 'wa', 'independence', 'day', 'stood', 'still', 'tomorrow']",1
132,"['begin', 'sojourn', 'mysterious', 'island', 'vbs', 'plane', 'crash', 'uc', 'storm', 'uc', 'chased', 'pirate', 'us', 'st', 'night', 'time']",1
133,"['us', 'going', 'zimmerman', 'saturday']",1
134,"['apple', 'software', 'uc', 'retail', 'chief', 'overhaul', 'san', 'francisco', 'apple', 'inc', 'ceo', 'tim', 'cook', 'monday', 'replaced', 'head']",1
135,"['look', 'found', 'st', 'phone', 'stuff', 'still', 'working']",1
136,"['please', 'help', 'native', 'american', 'dakota', 'access', 'pipeline', 'controversy', 'please']",1
137,"['c', 'umon', 'man', 'honey', 'badger', 'ut', 'give', 'shit']",-1
138,"['going', 'jason', 'aldean', 'sept', 'th', 'hmu', 'need', 'ticket']",1
139,"['perfect', 'timing', 'milan', 'got', 'ticket', 'new', 'star', 'war', 'movie', 'yet', 'may', 'force']",1
140,"['never', 'knew', 'moebius', 'though', 'looked', 'like', 'cool', 'artist', 'great', 'artist', 'always', 'die', 'march']",-1
141,"['cont', 'gandhi', 'ha', 'contacted', 'collected', 'document', 'may', 'contact', 'status', 'cont']",1
142,"['thanks', 'kathy', 'walked', 'door', 'forgot', 'wa', 'tuesday', 'darned', 'labor', 'day', 'threw']",1
143,"['hi', 'wondering', 'know', 'nov', 'issue', 'men', 'journal', 'jimmy', 'fallon', 'cover', 'available', 'thanks']",1
144,"['eid', 'special', 'video', 'fiction', 'cry', 'baby', 'cry', 'air', 'th', 'day', 'eid', 'pm', 'banglavision', 'director', 'mabrur', 'rashid']",1
145,"['highly', 'disappointed', 'yakubs', 'last', 'rite', 'st', 'page', 'news', 'whereas', 'drkalam', 'wa', 'laid', 'rest', 'ramehswaram', 'page']",-1
146,"['asian', 'girl', 'swim', 'suit', 'section', 'miss', 'usa', 'one', 'worse', 'body', 'cmon']",-1
147,"['trying', 'decide', 'new', 'show', 'watch', 'always', 'get', 'ton', 'son', 'anarchy', 'suggestion', 'may', 'go', 'blessed', 'day']",1
148,"['last', 'day', 'closing', 'dunkin', 'tomorrow', 'actual', 'last', 'day', 'thank', 'god']",1
149,"['im', 'going', 'cuba', 'buuuttt', 'doubt', 'yall', 'sunday']",-1
150,"['marvel', 'toy', 'made', 'mannequinchallenge', 'via']",1
151,"['escape', 'room', 'weekend', 'rd', 'row', 'phillies', 'next', 'weekend', 'jason', 'aldean', 'aug', 'win', 'ticket']",1
152,"['david', 'wright', 'going', 'break', 'cooky', 'tomorrow', 'nights', 'game']",1
153,"['doe', 'anyone', 'want', 'trade', 'playstation', 'vita', 'ipod', 'touch', 'th', 'generation', 'gigabyte']",1
154,"['want', 'sleep', 'watch', 'netflix', 'friday', 'bulldog', 'bash', 'much', 'ask']",1
155,"['wow', 'toowoomba', 'tomorrow', 'stan', 'walker', 'good']",1
156,"['smiled', 'depends', 'type', 'book', 'like', 'read', 'like', 'james', 'pattinson', 'may']",1
157,"['th', 'film', 'winged', 'seduction', 'bird', 'paradise', 'wa', 'sexiest', 'movie', 'banff', 'think', 'mating', 'bird', 'sexy']",1
158,"['also', 'dems', 'huge', 'majority', 'chamber', 'congress', 'obamas', 'st', 'yr', 'office', 'republican', 'controlled', 'nothing']",-1
159,"['first', 'jan', 'hook', 'elizabeth', 'pena', 'really', 'explanation', 'either', 'rip', 'lady']",-1
160,"['twin', 'home', 'opener', 'white', 'sox', 'monday', 'day', 'follows', 'game']",1
161,"['ed', 'sheeran', 'wa', 'wedding', 'song', 'april', 'wed', 'love', 'see', 'floor', 'tonight']",1
162,"['truly', 'amazing', 'blessed', 'st', 'day', 'london', 'conference', 'soon', 'embark', 'upon', 'day', 'come', 'take', 'time', 'learn', 'truth']",1
163,"['cycling', 'mission', 'passion', 'team', 'rahul', 'kumawat', 'etal', 'sangam', 'university', 'bhilwara', 'oct']",1
164,"['morning', 'kerry', 'bill', 'happy', 'friday', 'wish', 'could', 'seen', 'outfit', 'although', 'like', 'dress', 'heel', 'last', 'night']",1
165,"['ipad', 'hd', 'hit', 'store', 'tomorrow', 'waiting', 'line', 'one']",1
166,"['hear', 'halved', 'oil', 'price', 'brokered', 'iran', 'deal', 'made', 'u', 'fed', 'raise', 'rate', 'diverted', 'fuel', 'tanker', 'high', 'sea']",-1
167,"['d', 'highest', 'preeid', 'd', 'highest', 'eid', 'd', 'highest', 'single', 'day', 'ever', 'd', 'highest', 'monday', 'par', 'day', 'day', 'record']",1
168,"['red', 'sox', 'completely', 'fallen', 'apart', 'th']",-1
169,"['yesterday', 'day', 'atomic', 'bomb', 'japan', 'embarrassed', 'japanese', 'wa', 'moment', 'silence', 'first', 'time']",-1
170,"['reggie', 'wayne', 'may', 'old', 'still', 'got']",1
171,"['hi', 'halloween', 'show', 'radio', 'city', 'tomorrow', 'night', 'special', 'guest', 'sacha', 'elaine']",1
172,"['given', 'obamas', 'usual', 'sense', 'urgency', 'washingtons', 'review', 'syrian', 'refugee', 'migrant', 'crisis', 'may']",1
173,"['may', 'past', 'labor', 'day', 'new', 'participant', 'tshirt', 'celebrates', 'endless', 'summer', 'ocean', 'state']",1
174,"['sat', 'old', 'yankee', 'bleacher', 'pre', 'red', 'sox', 'shit', 'would', 'never', 'make', 'anyone', 'carry', 'slow', 'ped', 'traffic']",-1
175,"['whens', 'last', 'time', 'fought', 'battle', 'mine', 'keep', 'assuming', 'dont', 'care']",1
176,"['dustin', 'johnson', 'flyer', 'yet', 'need', 'stay', 'coke', 'saturday', 'night']",-1
177,"['aware', 'scotus', 'said', 'fell', 'two', 'section', 'th', 'admendment', 'right']",1
178,"['europe', 'country', 'come', 'st', 'b', 'club', 'incase', 'missed', 'welbeck', 'goals', 'competition']",1
179,"['watch', 'apples', 'september', 'iphone', 'launch', 'hour', 'kill']",1
180,"['donald', 'trump', 'jeb', 'bush', 'speaking', 'english', 'united', 'state', 'donald', 'trump', 'wednesday', 'fire']",1
181,"['new', 'series', 'celebrity', 'big', 'brother', 'run', 'five', 'week']",1
182,"['described', 'whole', 'plot', 'baba', 'end', 'hes', 'like', 'wa', 'harry']",1
183,"['hope', 'beat', 'assrousey', 'may', 'converted', 'guy', 'know', 'truly', 'care', 'meh']",-1
184,"['happy', 'something', 'watch', 'sunday', 'night', 'make', 'wait', 'abc', 'sunday', 'fall', 'lineup', 'somewhat', 'bearable', 'lol']",1
185,"['rousey', 'might', 'bad', 'aint', 'got', 'nothing', 'cyborg']",-1
186,"['thought', 'bad', 'day']",1
187,"['kane', 'may', 'interfere', 'though', 'im', 'calling', 'clean', 'match']",1
188,"['vincent', 'enyeama', 'celebrates', 'th', 'wedding', 'anniversary', 'sweet', 'word', 'super', 'eagle', 'goalkeeper', 'post', 'vincen']",1
189,"['jay', 'price', 'money', 'oriole', 'griffin', 'lefty', 'david', 'price', 'opportunity', 'saturday']",1
190,"['tomorrow', 'national', 'awareness', 'day', 'wear', 'orange', 'know', 'real']",1
191,"['thinking', 'stepping', 'tomorrow', 'club', 'bodi', 'decision', 'us', 'made']",1
192,"['ok', 'got', 'today', 'wed', 'friday', 'ima', 'talk', 'zachary', 'see', 'work', 'split', 'shift', 'rest', 'week']",1
193,"['hawk', 'game', 'tomorrow', 'um', 'fuckin', 'wit']",1
194,"['next', 'quiz', 'wednesday', 'pm', 'est', 'vote', 'personal', 'quiz', 'want', 'quiz', 'severus', 'snape', 'remus', 'lupin']",1
195,"['whats', 'theme', 'game', 'tomorrow', 'step', 'curtis']",1
196,"['s', 'th', 'birthday', 'many', 'may', 'seen', 'heres', 'rare', 'pic', 'michael', 'jackson']",1
197,"['kim', 'kardashian', 'wear', 'cornrows', 'mom', 'kris', 'jenners', 'christmas', 'eve', 'bash', 'thursday', 'evening', 'daily', 'mail', 'uk']",1
198,"['anderson', 'beat', 'murray', 'th', 'round', 'excellent', 'game']",1
199,"['leader', 'boko', 'haram', 'sect', 'abubakar', 'shekau', 'missing', 'new', 'video', 'released', 'sect', 'today', 'august', 'rd']",-1
200,"['aww', 'cute', 'boy']",1
201,"['dont', 'worry', 'congress', 'go', 'dharna', 'tomorrow', 'talking', 'justice', 'yakub', 'case']",1
202,"['name', 'chin', 'bad', 'hombre', 'worst', 'enemy', 'right', 'bad', 'hombre', 'chin']",-1
203,"['fact', 'going', 'sophia', 'grace', 'rosie', 'studio', 'tuesday', 'make', 'soo', 'happy']",1
204,"['must', 'band', 'called', 'bad', 'hombre', 'somewhere']",-1
205,"['liked', 'video', 'nicki', 'minaj', 'blazin', 'ft', 'kanye', 'west', 'lyric', 'pink', 'friday']",1
206,"['since', 'acquiring', 'david', 'price', 'july', 'blue', 'jay', 'scored', 'run', 'exactly', 'per', 'game']",1
207,"['come', 'tomorrow', 'mom', 'ut', 'staying', 'ha', 'stay', 'big', 'dog', 'old', 'house', 'gordon']",1
208,"['also', 'even', 'understand', 'actually', 'mean', 'represent', 'lol', 'dismissed', 'kid']",1
209,"['ireland', 'export', 'abortion']",-1
210,"['dear', 'happy', 'th', 'anniversary', 'paul', 'mccartney', 'help', 'word']",1
211,"['justin', 'ha', 'bitch', 'since', 'th', 'grade']",-1
212,"['face', 'crooked', 'please', 'stunning', 'crawl', 'thru', 'mile', 'dog', 'poop', 'sec', 'time']",-1
213,"['doe', 'anyone', 'want', 'foo', 'fighter', 'ticket', 'saturday', 'milton', 'keynes', 'bowl']",1
214,"['played', 'song', 'uain', 'ut', 'need', 'worry', 'album', 'version', 'u', 'winans']",1
215,"['hulk', 'hogan', 'may', 'said', 'something', 'stupid', 'year', 'ago', 'wa', 'wrong', 'cant', 'erase', 'childhood', 'contribution', 'wrestling']",1
216,"['um', 'always', 'thinking', 'bachelor', 'pathetic', 'uc', 'bunch', 'gurls', 'fighting', 'guy', 'c', 'umon', 'opposite', 'kinda', 'like']",-1
217,"['labour', 'back', 'lead', 'populus', 'yougov', 'moe', 'reality', 'itll', 'close', 'election', 'national', 'poll', 'may', 'trumped']",1
218,"['antman', 'one', 'funniest', 'marvel', 'movie', 'weve', 'watched', 'check', 'spoiler', 'free', 'review']",1
219,"['uc', 'john', 'anthony', 'zacchara', 'arrived', 'port', 'charles', 'form', 'everybody', 'go', 'wish', 'happy', 'th', 'anniv']",1
220,"['wanna', 'tip', 'tomorrow', 'ill', 'gucci', 'prays']",1
221,"['add', 'budget', 'smartphone', 'list', 'may', 'introduce', 'new', 'moto', 'g', 'rd', 'gen', 'unlocked', 'start']",1
222,"['hey', 'matter', 'slam', 'obama', 'credit', 'rating', 'downgrade', 'fault', 'well', 'remind']",-1
223,"['raw', 'uc', 'rock', 'get', 'wwe', 'championship', 'match', 'royal', 'rumble', 'january']",1
224,"['destination', 'thursday', 'us', 'premier', 'league', 'wa', 'decided', 'today', 'uc', 'see', 'us', 'gone', 'hall', 'fame']",1
225,"['using', 'heal', 'quick', 'economical']",1
226,"['feeling', 'shotton', 'play', 'rb', 'tomorrow', 'uc', 'long', 'throw']",1
227,"['else', 'going', 'singing', 'sharknado', 'soundtrack', 'work', 'tomorrow']",1
228,"['hopefully', 'bbc', 'televise', 'film', 'sometime', 'st', 'piece', 'bbcnow', 'loved', 'bwv']",1
229,"['unfortunately', 'govt', 'ha', 'changed', 'narrative', 'social', 'justice', 'ha', 'diverted', 'peoples', 'mind', 'misplaced', 'security']",1
230,"['july', 'year', 'like', 'rolling', 'stone', 'today', 'day', 'drop', 'needle', 'play', 'fucking', 'loud']",1
231,"['fantasywise', 'need', 'tds', 'romo', 'holmes', 'tonight']",1
232,"['make', 'u', 'fool', 'rahul', 'gandhi', 'may', 'great', 'joke', 'rahul']",-1
233,"['today', 'island', 'wing', 'co', 'game', 'day', 'saturday', 'domestic', 'bottle', 'day', 'see']",1
234,"['finally', 'saw', 'antman', 'thin', 'may', 'zoned', 'starin', 'tho', 'cuz', 'remember', 'nothing', 'guy', 'said', 'except', 'yes']",1
235,"['israhell', 'dropped', 'nuclear', 'bomb', 'yemen', 'people', 'may', 'if', 'sort', 'man', 'condemn', 'nazi', 'zionist']",1
236,"['think', 'hes', 'ready', 'yet', 'kane', 'njie', 'son', 'chadli', 'lamela', 'enough', 'option', 'till', 'jan', 'ade', 'case', 'emergency']",1
237,"['drose', 'taking', 'page', 'tim', 'duncans', 'book', 'glass', 'clutch']",1
238,"['feeling', 'ut', 'give', 'ole', 'miss', 'want', 'saturday', 'may', 'trap', 'game', 'om', 'depends', 'ut', 'ol', 'ole', 'miss', 'ha', 'fierce', 'pas', 'rush']",1
