coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
neutral,true,emilysteers,1,"RT @paulcibis: Best Fake Bands Playing #Coachella2015: Untold Reckoning, The Appaloosa Stablemates, Grasscar, Smokey Eye Tutorial.",,2015-01-06T13:32:00,552579000000000000,ojai,Pacific Time (US & Canada)
neutral,true,Monication,0,"An accurate depiction of the #Sahara tent at @coachella #Coachella2015 http://t.co/dQPLNkhjAy",,2015-01-06T13:32:00,552579000000000000,YVR,Pacific Time (US & Canada)
neutral,true,notSaif,0,"AC/DC is NOT an unpopular band! #Coachella2015","[23.57498596, 58.57172682]",2015-01-06T13:32:00,552578000000000000,Muscat | Dubai | Karachi,Muscat
neutral,true,LoveBuzzInc,0,"What do you guys think of the #Coachella2015 line up. http://t.co/FgE3N2NNdt",,2015-01-06T13:32:00,552578000000000000,Leeds,Casablanca
neutral,true,WayneJ_R,0,"@Leakrew: Check Out The 2015 @coachella Lineup - #Coachella #Coachella2015 - http://t.co/IHVEhuS4j7 http://t.co/l4F0aOxgcg",,2015-01-06T13:30:00,552578000000000000,Blackpool,
neutral,true,ErraticClothing,0,"#Coachella2015
Most of the best acts are in a smaller font...
#ErraticAllDay #ErraticClothing��_ http://t.co/D2x3aTY5u7",,2015-01-06T13:27:00,552577000000000000,"818 | #CAallDay | Lo��� _�__g��l�ԉ��",Pacific Time (US & Canada)
neutral,true,thatbritguynyc,0,"To feel old and out of touch, read the line up of #Coachella2015 backwards and stop when you recognize an artist or band... #who",,2015-01-06T13:25:00,552577000000000000,NYC,
neutral,true,cynSRG,0,"Lineup is here #coachella2015 ! https://t.co/Ddfr05u9YW cc @gradient_mag",,2015-01-06T13:25:00,552577000000000000,Paris,Greenland
neutral,true,Missdiazjessica,2,"RT @Nayelyyl: Weekend 2 #Coachella2015",,2015-01-06T13:25:00,552577000000000000,,
neutral,true,LoveOfLexi16,0,"#Coachella2015 I would only miss school on Friday, but missing school means more work so.... I'll try to go next year_��_",,2015-01-06T13:24:00,552577000000000000,"L.A/Valley, California",
neutral,true,_OxMalii,0,"So I have two months and few weeks to get the money I need to get #Help #Coachella2015",,2015-01-06T13:23:00,552576000000000000,eating corn with miley.,
neutral,true,handbagheaven,0,"The lineup for @coachella is out!! Who are you excited to see?? #coachella #Coachella2015 #coachellafashion #music",,2015-01-06T13:23:00,552576000000000000,"SLC, UT",Eastern Time (US & Canada)
neutral,true,mollipdubs,0,"brb taking out a loan and getting a second job @coachella #Coachella2015 http://t.co/qHdEnwUXeA",,2015-01-06T13:22:00,552576000000000000,:: higher state of mind ::,Eastern Time (US & Canada)
neutral,true,LADYTRISHAXOXO,0,"AND THE BIGGEST HEADLINER OF #COACHELLA2015:

FASHION.",,2015-01-06T13:21:00,552576000000000000,"�ϬBAE AREA, HELLAFORNIA�Ϭ",Pacific Time (US & Canada)
neutral,true,PastTenseOfHold,0,"#Coachella2015: the year #deephouse took over @coachella",,2015-01-06T13:21:00,552576000000000000,,Pacific Time (US & Canada)
neutral,true,HanahSchrader,1,"RT @891thePoint: Check out who is headlining #Coachella2015 HERE --&gt; http://t.co/YuM93u19Ss",,2015-01-06T13:20:00,552575000000000000,-417-,Central Time (US & Canada)
neutral,true,albionit,0,"Who wants to go? #COACHELLA2015 http://t.co/IujUjcA8k5",,2015-01-06T13:20:00,552575000000000000,"Miami, FL",Eastern Time (US & Canada)
neutral,true,JenniferConnor,0,"#Coachella2015 though",,2015-01-06T13:20:00,552575000000000000,"Offaly, Ireland ",Dublin
neutral,true,fridarawr,0,"Why must the rates go up, and the rooms be full? #coachella #Coachella2015 #thingsIhateaboutcoachella #whycoachella",,2015-01-06T13:18:00,552575000000000000,San Diego,
neutral,true,denisemarie_h,0,"That lineup tho #Coachella2015 #letsgetweird",,2015-01-06T13:17:00,552575000000000000,,Pacific Time (US & Canada)
neutral,true,nahal_xo,0,"That @coachella line up though!! #ineedtogo #Coachella2015",,2015-01-06T13:16:00,552574000000000000,,Pacific Time (US & Canada)
neutral,true,dominiquefong,1,"Won�۪t be there this yr:( MT @MyDesert: The #Coachella2015 lineup is here!!! : http://t.co/PzwlYqIm65 @Coachella http://t.co/FH5o8mmCHa",,2015-01-06T13:15:00,552574000000000000,"Palm Springs, CA",Pacific Time (US & Canada)
neutral,true,iamnotajerk,0,"@KillerMikeGTO see you in the desert homey _���_��_ #RTJ #Coachella2015",,2015-01-06T13:13:00,552574000000000000,Stankonia,Eastern Time (US & Canada)
neutral,true,kennypdrumz,0,"The only #Coachella2015 artist you should be talking about is Brant Bjork. #BROS",,2015-01-06T13:13:00,552574000000000000,The Jersey Shore,Eastern Time (US & Canada)
neutral,true,SteveCizzle,0,".@AZEALIABANKS You must find a way to perform ""Slow Hands"" with them... @Interpol #Coachella2015","[39.94832008, -75.14468654]",2015-01-06T13:12:00,552573000000000000,"Philadelphia, PA",Atlantic Time (Canada)
neutral,true,laurarabehl,1,"I'm only going for Lil B #Coachella2015",,2015-01-06T13:12:00,552573000000000000,,Central Time (US & Canada)
neutral,true,sandramorones91,0,"Thinking of going to #Coachella2015 hmmm..",,2015-01-06T13:11:00,552573000000000000,,
neutral,true,SoFarChris,0,"Tight RT @2DOPEposts: Drake will headline the 2015 @Coachella festival. http://t.co/Q795L0t8NK #Coachella2015 http://t.co/spwgMTM6a2",,2015-01-06T13:10:00,552573000000000000,9 one 4,Eastern Time (US & Canada)
neutral,true,JVR24_,0,"I wonder who are they going to add at the last minute. Last year we got Julian Casablancas and The Pixies. #Coachella2015",,2015-01-06T13:09:00,552573000000000000,90011,Alaska
neutral,true,christinewang12,0,"#Coachella2015 lineup was announced. When did it become ""almost festival season"" again? Damn, I'm getting old. #didntmyearsjustrecover",,2015-01-06T13:09:00,552573000000000000,,
neutral,true,IKahler15,0,"@LILBTHEBASEDGOD IS PREFORMING AT #Coachella2015",,2015-01-06T13:08:00,552572000000000000,"Grand Island,Nebraska",Central Time (US & Canada)
neutral,true,jasminegar,0,"The lineup is alright, I'd only go to see @brandnewrock #Coachella2015",,2015-01-06T13:08:00,552572000000000000,CA,Pacific Time (US & Canada)
neutral,true,Riskee,0,"I think I'm too old for #Coachella2015 I don't want to see any. Well, pay.  Maybe Florence if it was free.  #AC/DC isn't one going mad?",,2015-01-06T13:07:00,552572000000000000,,Arizona
neutral,true,BONNILYN_LA2014,0,"#Coachella2015   bring back TUPAC....",,2015-01-06T13:06:00,552572000000000000,,Pacific Time (US & Canada)
neutral,true,machavelli_,0,"Who's telling the truth??? #Coachella2015 http://t.co/auyUI73N4j",,2015-01-06T13:06:00,552572000000000000,,Arizona
neutral,true,mchungphoto,3,"PHOTOS: A look at some of the bands who will be at @coachella #Coachella2015  http://t.co/jIc6EbrCTI via @mydesert http://t.co/LMFwtNYnvu",,2015-01-06T13:06:00,552572000000000000,"Palm Springs, CA",Alaska
neutral,true,allanlam3k,0,"Where's @kanyewest at tho?! #Coachella2015",,2015-01-06T13:02:00,552571000000000000,Yay Areaaaaaa,
neutral,true,allanlam3k,0,"Where's @G_Eazy tho?! #Coachella2015",,2015-01-06T13:01:00,552571000000000000,Yay Areaaaaaa,
neutral,true,Tee_Ctmd2,1,"RT @__LightsPlease: I'm here for this RT @Raury: Who's responsible... _���_���_��� #Coachella2015 http://t.co/6m7zEP9Df0",,2015-01-06T13:01:00,552571000000000000,,Central Time (US & Canada)
neutral,true,JaemieSures,0,"Who is going? #Coachella2015 http://t.co/fWRQSVaIWQ",,2015-01-06T13:01:00,552571000000000000,Vancouver,Pacific Time (US & Canada)
neutral,true,Artscphoto,1,"RT @JCMaherPhoto: .@Coachella has released it's lineup for this years festival! Check it out! #Coachella2015 Coachella #coachellalineup htt��_",,2015-01-06T13:00:00,552570000000000000,,Pacific Time (US & Canada)
neutral,true,PatNasty24,0,"Drake
Action Bronson
Ab-Soul
Vic Mensa
Rakewon
Ghostface

The Full #Coachella2015 lineup: http://t.co/Ms34FUUtiW http://t.co/L5mQYZ8lSL",,2015-01-06T12:59:00,552570000000000000,704 - 843 - 757,Eastern Time (US & Canada)
neutral,true,RyanPatrick1984,0,"And all of the sudden everyone is an AC/DC fan. ""No dude seriously they've been one my favorite bands since I was 15"" #Coachella2015",,2015-01-06T12:57:00,552570000000000000,San Diego,Pacific Time (US & Canada)
neutral,true,ohmoses,1,"I'm not friends with people who love the Sahara Tent... #Coachella2015",,2015-01-06T12:55:00,552569000000000000,Coachella...,Pacific Time (US & Canada)
neutral,true,ElWilbur,1,"RT @Dear_Tessa: Sun babies, UNITE!!!_���_�_�_ِ�_��__�ե
#Coachella2015",,2015-01-06T12:55:00,552569000000000000,Whittier,Pacific Time (US & Canada)
neutral,true,laurenmrhoades,1,"RT @cwagss_: Still about #Brookesheadonastick #Coachella2015 tho",,2015-01-06T12:54:00,552569000000000000,,Arizona
neutral,true,UBetterCCMe,0,"@SmallsLeek3 RT @PatNasty24: #Coachella2015 #Coachella | live life while you can. See u in Indio, (cont) http://t.co/uSLVZm2bei",,2015-01-06T12:53:00,552569000000000000,In the kitchen,Eastern Time (US & Canada)
neutral,true,Hollywood_Sound,1,"Steely Dan is trending on twitter... never thought I would type that sentence. #coachella2015",,2015-01-06T12:52:00,552568000000000000,"Hollywood, CA ",
neutral,true,nancygrim19,0,"Waiting for the inevitable #Coachella2015 tweet from @HEFFRONDRIVE unless it has already happened then my bad.... _���",,2015-01-06T12:52:00,552568000000000000,Happily lost in my feelings,Central Time (US & Canada)
neutral,true,MattISFunny,2,"RT @EarlSkakel: ATTN LA HIPSTER COMICS..#ACDC is headlining #Coachella2015 so while you are doing drugs listening to EMO Bands look 4 me at��_",,2015-01-06T12:50:00,552568000000000000,The Los Angeles.,Pacific Time (US & Canada)
neutral,true,QuintessenceRec,0,"#COACHELLA2015 Line Up http://t.co/13CxsBkLJQ",,2015-01-06T12:50:00,552568000000000000,,Paris
neutral,true,karmacmt,2,"Anyone from #texas plan on attending to #Coachella2015 ?? #coachella #texas #2015",,2015-01-06T12:48:00,552567000000000000,M̩xico.,Eastern Time (US & Canada)
neutral,true,anassar7,0,"honestly couldn't be more stoked that someone from CCA '10 is making it big @RynWeaver #Coachella2015",,2015-01-06T12:48:00,552567000000000000,"austin, tx",Pacific Time (US & Canada)
neutral,true,MrRussellMills,0,"JUST ADDED: BOZ SCAGGS!! #coachella #Coachella2015",,2015-01-06T12:48:00,552567000000000000,"Los Angeles, CA",
neutral,true,keepyoukompani,0,"Why is this lineup bananas! ? _ٍ�_ٍ� #Coachella2015",,2015-01-06T12:47:00,552567000000000000,Los Angeles,
neutral,true,ElszacWebsites,1,"RT @KaitMoffatt: Is it acceptable behavior for me to go to #Coachella2015 just to see Jack White, then leave?",,2015-01-06T12:46:00,552567000000000000,"Brisbane, Queensland, Ausralia",
neutral,true,pelon_2213,0,"Really drake as headline at #Coachella2015",,2015-01-06T12:45:00,552567000000000000,Coachella,
neutral,true,mcbethjane,0,"#Touch̩Amor̩ and #BrandNew are playing #Coachella2015 ?? #punksnotdead",,2015-01-06T12:45:00,552567000000000000,,
neutral,true,averycook15,0,"Wishing that I could go to #Coachella2015 _���_���",,2015-01-06T12:44:00,552566000000000000,,
neutral,true,ShowAndTelleee,0,"Like why do bad things happen to good people? #Coachella2015 @maddog_524 @DeFeliceNavidad @ZaynabTawil",,2015-01-06T12:44:00,552566000000000000,,
neutral,true,AshleyGummerson,0,"Down In The City: Coachella 2015 Lineup Announced 
#coachella #coachellalineup #coachella2015
http://t.co/iAjEAttwYh",,2015-01-06T12:44:00,552566000000000000,Southern California,Pacific Time (US & Canada)
neutral,true,RealRics1966,0,"Someone's already Tryna convince me #Coachella2015 http://t.co/9ge3jTWPMQ",,2015-01-06T12:44:00,552566000000000000,the sunshine state ���,Pacific Time (US & Canada)
neutral,true,ayey0b,1,"Whoever has weekend 2 tickets but want to go weekend 1 I'm down too swap!  #Coachella2015",,2015-01-06T12:43:00,552566000000000000,,Pacific Time (US & Canada)
neutral,true,justgemmaa,0,"Seriously tho #coachella2015",,2015-01-06T12:42:00,552566000000000000,"Vancouver, BC",Pacific Time (US & Canada)
neutral,true,LA_Connoisseur,0,"This just happened! #jackwhite #acdc #drake #Coachella2015 http://t.co/zHCKmBbaul",,2015-01-06T12:42:00,552566000000000000,Los Angeles,Alaska
neutral,true,Paris365,0,"The complete Coachella 2015 line-up unveiled: http://t.co/EMVlzDK2Ou #Coachella2015 #Coachella #breakingnews",,2015-01-06T12:42:00,552566000000000000,"Near Boston, Massachusetts",Eastern Time (US & Canada)
neutral,true,Favisilence,1,"RT @loudlightnews: Click on the link (or the picture) to see the #Coachella2015 Lineup @coachella http://t.co/LF5zt3K7a9 http://t.co/swzBfN��_",,2015-01-06T12:41:00,552566000000000000,Internet,Mountain Time (US & Canada)
neutral,true,MightBeKoi,0,"���@Raury: Who's responsible... _���_���_��� #Coachella2015 http://t.co/kxEDL8094K�۝ @fakemikemulloy this guy",,2015-01-06T12:40:00,552565000000000000,,Central Time (US & Canada)
neutral,true,Onefourfiveone,0,"AC/DC is headlining #Coachella2015 I really hope #KanyeWest is there to give that ""unknown"" band a boost.","[0.0, 0.0]",2015-01-06T12:40:00,552565000000000000,"Norman, OK",Central Time (US & Canada)
neutral,true,pjlove10,0,"My God, can people live? If people wanna go to #Coachella2015 who gives a shit. Different strokes. Ya'll showing your age.",,2015-01-06T12:40:00,552565000000000000,Instagram: pjlove10,Pacific Time (US & Canada)
neutral,true,nylecojxx,0,"���@kaskade: ���@Forever21: The lineup is here! #Coachella2015 �۝ Cue the flower headband display front + center!�۝ https://t.co/tQhm9DwIHQ",,2015-01-06T12:39:00,552565000000000000,,Pacific Time (US & Canada)
neutral,true,G2FLY_,0,"It's that type of year when people fake like the listen to or even know what indie music but hey that's them #Coachella2015",,2015-01-06T12:38:00,552565000000000000,,Quito
neutral,true,_kavya_,0,"If you could only go to one day of #Coachella2015, which day would you choose? http://t.co/dfu0MOa1oL",,2015-01-06T12:38:00,552565000000000000,London,London
neutral,true,LuciaaaNguyennn,0,"Hozier, Marina &amp; the Diamonds, the Weeknd, Clean Bandit, Gorgon City and M�� are all gonna be at #COACHELLA2015 _���_��__���",,2015-01-06T12:38:00,552565000000000000,Calgary,Mountain Time (US & Canada)
neutral,true,j6391,0,"Drake better bring Lil Wayne with him! #justsayin #Coachella2015 #LilWayne",,2015-01-06T12:36:00,552564000000000000,,
neutral,true,miriaamxxo,1,"RT @samdillon24: Drake did say we already got spring 2015 poppin.. #Coachella2015",,2015-01-06T12:34:00,552564000000000000,"San Diego, CA",
neutral,true,welistenhear,1,"RT @bens_the_best: .@Coachella reveals 2015 lineup http://t.co/vqt20i4RUJ #Coachella2015 #Coachella",,2015-01-06T12:34:00,552564000000000000,TX/NYC/CA/CO/OR/MA,Eastern Time (US & Canada)
neutral,true,iizzzyyy_1,0,"2015 line up #Coachella2015 http://t.co/py75Z4LJBH",,2015-01-06T12:34:00,552564000000000000,,
neutral,true,Philip_Albert,0,"@tillaarce Who'd you have in Mind? #coachella2015",,2015-01-06T12:28:00,552562000000000000,"London, Great Britain ",Eastern Time (US & Canada)
neutral,true,rownage,0,"#Coachella2015 Carly and the Hawk Clit Factory",,2015-01-06T12:26:00,552562000000000000,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,true,mitchjackson,0,"To go or not to go? #Coachella2015 lineup announced! AC/DC, Steely Dan, Drake among headliners http://t.co/hJlNOuOy5T",,2015-01-06T12:26:00,552562000000000000,USA,Pacific Time (US & Canada)
neutral,true,Lwigui,0,"Festival lineup announced for Coachella Valley Music &amp; Arts Festival 2015 | News - Home http://t.co/rwr7ICZpP4 #Coachella2015",,2015-01-06T12:26:00,552562000000000000,"Palm Desert,CA",Pacific Time (US & Canada)
neutral,true,SaraElizabetth,0,"I'm gonna see my bae @Drrake  and @theweeknd at #Coachella2015",,2015-01-06T12:25:00,552562000000000000,wonderlust,Eastern Time (US & Canada)
neutral,true,rownage,0,"#Coachella2015 Damon Wayans (DJ set)",,2015-01-06T12:25:00,552562000000000000,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,true,rownage,0,"#Coachella2015 Archery for Lions",,2015-01-06T12:24:00,552561000000000000,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,true,rownage,0,"#Coachella2015 Raeltor",,2015-01-06T12:24:00,552561000000000000,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,true,FatsDominobi,0,"Is steely Dan gonna be hologram? #Coachella2015",,2015-01-06T12:23:00,552561000000000000,,Pacific Time (US & Canada)
neutral,true,rownage,0,"#Coachella2015 Poolside Future",,2015-01-06T12:23:00,552561000000000000,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,true,taky0n,1,"So who on the #Coachella2015 lineup is death grips under a different name?",,2015-01-06T12:23:00,552561000000000000,Boston,Arizona
neutral,true,rownage,0,"#Coachella2015 Merriam Fitzwater and the Tumbling Ruckus",,2015-01-06T12:22:00,552561000000000000,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,true,WunderLogik,0,"https://t.co/MatdFVLKcq #Coachella #Coachella2015 listen to this on your #Walkman #WunderLogik Hall of Fame #illuminati #firstprinciple",,2015-01-06T12:22:00,552561000000000000,International,Nuku'alofa
neutral,true,hotelheata,0,"@eleven8 what r ur thots on this #Coachella2015  line up",,2015-01-06T12:22:00,552561000000000000,,
neutral,true,remaayschift,0,"@Drake will be at #Coachella2015 how do I go!?!?!",,2015-01-06T12:21:00,552561000000000000,,Quito
neutral,true,_Minnai,1,"RT @DripSwimwear: #Dripswimwear paired with a cute pair of cut offs is the perfect #Coachella2015 outfit ! ��_���",,2015-01-06T12:21:00,552560000000000000,Houstalantavegas,Quito
